Time (ns),Current (nA),Voltage (mV),Energy (uJ)
5503190000,185500,3594,5542.7
5504271000,185500,3594,5543.5
5505350000,185500,3593,5543.9
5506686000,185500,3594,5544.7
5507772000,185500,3594,5545.5
5508852000,185500,3593,5546.3
5509932000,185500,3593,5547.1
5511012000,185500,3593,5547.9
5512347000,185500,3593,5548.7
5513428000,185500,3594,5549.5
5514508000,185500,3594,5550.3
5515588000,185500,3594,5550.7
5516668000,185500,3593,5551.5
5518010000,185500,3594,5552.3
5519090000,185500,3593,5553.1
5520171000,185500,3593,5553.9
5521251000,185500,3593,5554.7
5522336000,185500,3594,5555.5
5523672000,185500,3594,5556.3
5524752000,185500,3593,5556.7
5525831000,185500,3594,5557.5
5526918000,185500,3594,5558.3
5527998000,185500,3594,5559.1
5529334000,185500,3593,5559.9
5530413000,185500,3593,5560.7
5531493000,185500,3593,5561.5
5532573000,185500,3594,5562.3
5533654000,185500,3594,5563.1
5534989000,185500,3594,5563.9
5536069000,185500,3594,5564.3
5537154000,185500,3594,5565.1
5538235000,185500,3594,5565.9
5539315000,185500,3594,5566.7
5540651000,185500,3594,5567.5
5541730000,185500,3593,5568.3
5542811000,185500,3594,5569.1
5543890000,185500,3594,5569.5
5544970000,185500,3594,5570.3
5546306000,185500,3594,5571
5547392000,185500,3593,5571.9
5548472000,185500,3593,5572.7
5549552000,185500,3593,5573.5
5550632000,185500,3594,5574.3
5551967000,185500,3593,5575.1
5553048000,185500,3594,5575.9
5554128000,185500,3594,5576.2
5555208000,185500,3594,5577
5556288000,185500,3594,5577.9
5557629000,183600,3593,5578.6
5558709000,183600,3593,5579.4
5559789000,183600,3593,5580.3
5560870000,183600,3593,5581.1
5561951000,183600,3594,5581.9
5563286000,183600,3594,5582.7
5564372000,183600,3594,5583.5
5565451000,183600,3594,5583.8
5566531000,183600,3594,5584.6
5567617000,183600,3594,5585.4
5568952000,183600,3594,5586.2
5570033000,183600,3594,5587
5571113000,183600,3594,5587.9
5572194000,183600,3595,5588.7
5573273000,183600,3594,5589
5574608000,183600,3594,5589.8
5575689000,183600,3594,5590.6
5576774000,183600,3594,5591.4
5577855000,183600,3594,5592.2
5578935000,183600,3593,5593
5580271000,183600,3593,5593.8
5581350000,183600,3594,5594.6
5582431000,183600,3595,5595.4
5583511000,183600,3594,5595.8
5584591000,183600,3594,5596.6
5585926000,183600,3594,5597.4
5587012000,183600,3594,5598.2
5588092000,183600,3593,5599
5589173000,183600,3594,5599.8
5590254000,183600,3594,5600.6
5591589000,183600,3594,5601.4
5592669000,183600,3595,5602.2
5593748000,183600,3595,5602.6
5594828000,183600,3594,5603.4
5595908000,183600,3594,5604.2
5597250000,183600,3594,5605
5598330000,183600,3594,5605.8
5599410000,183600,3594,5606.6
5600489000,183600,3594,5607.4
5601570000,183600,3594,5607.8
5602904000,183600,3594,5609
5603983000,183600,3594,5609.4
5605063000,183600,3594,5610.2
5606147000,183600,3594,5611
5607233000,183600,3594,5611.8
5608569000,183600,3594,5612.6
5609649000,183600,3594,5613.4
5610729000,183600,3593,5614.2
5611809000,183600,3593,5614.6
5612889000,183600,3593,5615.4
5614224000,183600,3593,5616.2
5615304000,183600,3593,5617
5616384000,183600,3593,5617.8
5617470000,183600,3593,5618.6
5618551000,183600,3593,5619.4
5619886000,183600,3593,5620.2
5620966000,183600,3593,5621
5622046000,183600,3593,5621.4
5623126000,183600,3593,5622.2
5624206000,183600,3593,5623
5625540000,183600,3592,5623.8
5626620000,183600,3592,5624.6
5627706000,183600,3592,5625.4
5628786000,183600,3592,5626.2
5629867000,183600,3593,5626.6
5631202000,183600,3593,5627.8
5632282000,183600,3592,5628.2
5633362000,183600,3593,5629
5634442000,183600,3592,5629.8
5635522000,183600,3593,5630.6
5636863000,183600,3592,5631.4
5637943000,183600,3592,5632.2
5639023000,185500,3592,5633
5640104000,185500,3592,5633.8
5641183000,185500,3592,5634.2
5642519000,185500,3592,5635
5643599000,185500,3592,5635.8
5644679000,185500,3592,5636.6
5645759000,185500,3592,5637.4
5646844000,185500,3592,5638.2
5648184000,185500,3592,5639
5649265000,185500,3592,5639.8
5650345000,185500,3592,5640.6
5651425000,185500,3592,5641
5652505000,185500,3592,5641.8
5653840000,185500,3591,5642.6
5654921000,185500,3592,5643.4
5656000000,185500,3591,5644.2
5657087000,185500,3591,5645
5658166000,185500,3592,5645.8
5659502000,185500,3592,5646.6
5660582000,185500,3591,5646.9
5661662000,185500,3591,5647.7
5662741000,185500,3591,5648.6
5663821000,185500,3591,5649.4
5665157000,185500,3591,5650.1
5666237000,185500,3591,5651
5667322000,185500,3591,5651.8
5668403000,185500,3592,5652.6
5669482000,185500,3592,5652.9
5670818000,185500,3592,5653.7
5671897000,185500,3592,5654.5
5672977000,185500,3592,5655.3
5674057000,185500,3591,5656.1
5675136000,185500,3592,5657
5676473000,185500,3592,5657.7
5677559000,185500,3592,5658.6
5678639000,185500,3592,5659.4
5679719000,185500,3592,5659.7
5680799000,185500,3592,5660.5
5682134000,185500,3591,5661.3
5683213000,185500,3591,5662.1
5684293000,185500,3591,5662.9
5685373000,185500,3591,5663.7
5686454000,185500,3591,5664.5
5687794000,185500,3591,5665.3
5688875000,185500,3593,5666.6
5689960000,185500,3593,5666.6
5691039000,185500,3593,5667.3
5692120000,185500,3592,5668.1
5693455000,185500,3592,5668.9
5694536000,185500,3592,5669.7
5695615000,185500,3592,5670.5
5696701000,185500,3592,5671.3
5697782000,185500,3593,5672.1
5699118000,185500,3593,5672.9
5700197000,185500,3592,5673.3
5701277000,185500,3593,5674.1
5702358000,185500,3592,5674.9
5703439000,185500,3592,5675.7
5704774000,185500,3591,5676.5
5705854000,185500,3592,5677.3
5706940000,185500,3592,5678.1
5708020000,185500,3592,5678.9
5709101000,185500,3592,5679.3
5710436000,185500,3592,5680.1
5711516000,185500,3592,5680.9
5712597000,185500,3592,5681.7
5713678000,185500,3592,5682.5
5714758000,185500,3592,5683.3
5716093000,185500,3592,5684.1
5717179000,185500,3593,5684.9
5718260000,185500,3593,5685.7
5719340000,185500,3593,5686.1
5720419000,185500,3593,5686.9
5721754000,183700,3593,5687.7
5722835000,183700,3592,5688.5
5723915000,183700,3592,5689.3
5724995000,183700,3592,5690.1
5726075000,183700,3592,5690.9
5727415000,183700,3592,5691.7
5728495000,183700,3593,5692.5
5729576000,183700,3593,5692.9
5730656000,183700,3593,5693.7
5731741000,183700,3592,5694.5
5733077000,183700,3592,5695.3
5734157000,183700,3592,5696.1
5735238000,183700,3592,5696.9
5736318000,183700,3593,5697.7
5737403000,183700,3593,5698.5
5738738000,183700,3593,5699.3
5739817000,183700,3593,5699.7
5740898000,183700,3593,5700.5
5741976000,183700,3592,5701.3
5743056000,183700,3592,5702.1
5744392000,183700,3592,5702.9
5745472000,183700,3591,5703.7
5746553000,183700,3591,5704.5
5747638000,183700,3592,5705.3
5748718000,183700,3591,5705.7
5750054000,183700,3592,5706.5
5751135000,183700,3592,5707.3
5752215000,183700,3592,5708.1
5753294000,183700,3591,5708.9
5754375000,183700,3591,5709.7
5755711000,183700,3592,5710.5
5756797000,183700,3592,5711.3
5757876000,183700,3592,5712.1
5758956000,183700,3592,5712.5
5760035000,183700,3592,5713.3
5761371000,183700,3592,5714.1
5762451000,183700,3591,5714.9
5763531000,183700,3591,5715.7
5764612000,183700,3592,5716.5
5765691000,183700,3591,5717.3
5767033000,183700,3592,5718.1
5768113000,183700,3593,5718.9
5769193000,183700,3592,5719.3
5770272000,183700,3592,5720.1
5771352000,183700,3592,5720.9
5772687000,183700,3592,5721.7
5773772000,183700,3591,5722.5
5774852000,183700,3592,5723.3
5775932000,183700,3592,5724.1
5777018000,183700,3593,5724.9
5778353000,183700,3593,5725.7
5779433000,183700,3593,5726
5780514000,183700,3593,5726.8
5781594000,183700,3592,5727.7
5782674000,183700,3592,5728.5
5784010000,183700,3592,5729.3
5785090000,183700,3592,5730.1
5786171000,183700,3592,5730.9
5787257000,183700,3593,5731.7
5788336000,183700,3593,5732
5789673000,183700,3593,5732.8
5790753000,183700,3593,5733.6
5791833000,183700,3592,5734.4
5792913000,183700,3593,5735.2
5793994000,183700,3593,5736.1
5795330000,183700,3593,5736.8
5796409000,183700,3594,5737.7
5797494000,183700,3594,5738.5
5798575000,183700,3594,5738.8
5799654000,183700,3593,5739.6
5800989000,183700,3593,5740.4
5802068000,183700,3593,5741.2
5803148000,185500,3592,5742
5804228000,185500,3593,5742.8
5805309000,185500,3593,5743.7
5806644000,185500,3593,5744.4
5807730000,185500,3594,5745.2
5808809000,185500,3594,5745.6
5809890000,185500,3594,5746.4
5810969000,185500,3593,5747.2
5812305000,185500,3593,5748
5813385000,185500,3593,5748.8
5814466000,185500,3593,5749.6
5815551000,185500,3594,5750.4
5816631000,185500,3593,5750.8
5817971000,185500,3594,5752
5819051000,185500,3594,5752.4
5820132000,185500,3594,5753.2
5821211000,185500,3593,5754
5822292000,185500,3594,5754.8
5823628000,185500,3594,5755.6
5824708000,185500,3593,5756.4
5825789000,185500,3594,5757.2
5826875000,185500,3593,5757.6
5827953000,185500,3593,5758.4
5829289000,185500,3593,5759.2
5830368000,185500,3593,5760
5831449000,185500,3593,5760.8
5832528000,185500,3592,5761.6
5833608000,185500,3592,5762.4
5834944000,185500,3592,5763.2
5836025000,185500,3593,5764
5837111000,185500,3593,5764.8
5838191000,185500,3593,5765.2
5839270000,185500,3593,5766
5840606000,185500,3593,5766.8
5841686000,185500,3593,5767.6
5842766000,185500,3592,5768.4
5843846000,185500,3592,5769.2
5844927000,185500,3593,5770
5846262000,185500,3593,5770.8
5847348000,185500,3593,5771.6
5848429000,185500,3593,5772
5849508000,185500,3593,5772.8
5850587000,185500,3592,5773.6
5851924000,185500,3592,5774.4
5853003000,185500,3591,5775.2
5854083000,185500,3592,5776
5855164000,185500,3592,5776.8
5856244000,185500,3593,5777.6
5857590000,185500,3594,5778.4
5858671000,185500,3594,5779.2
5859750000,185500,3593,5779.6
5860829000,185500,3593,5780.4
5861909000,185500,3593,5781.2
5863245000,185500,3593,5782
5864325000,185500,3592,5782.8
5865405000,185500,3593,5783.6
5866485000,185500,3592,5784.4
5867569000,185500,3593,5785.2
5868904000,185500,3593,5786
5869985000,185500,3593,5786.4
5871065000,185500,3592,5787.2
5872144000,185500,3592,5788
5873224000,185500,3592,5788.8
5874559000,185500,3592,5789.6
5875639000,185500,3592,5790.4
5876725000,185500,3592,5791.2
5877805000,185500,3593,5792
5878886000,185500,3592,5792.4
5880221000,185500,3592,5793.2
5881301000,185500,3592,5794
5882381000,185500,3591,5794.8
5883462000,185500,3592,5795.6
5884542000,185500,3592,5796.4
5885878000,185500,3592,5797.2
5886962000,185500,3593,5798
5888043000,185500,3593,5798.8
5889122000,185500,3593,5799.2
5890202000,185500,3593,5800
5891538000,185500,3592,5800.8
5892617000,185500,3592,5801.6
5893698000,185500,3591,5802.4
5894778000,185500,3592,5803.2
5895859000,185500,3592,5804
5897200000,185500,3593,5804.8
5898280000,185500,3593,5805.6
5899369000,185500,3593,5805.9
5900450000,185500,3592,5806.8
5901529000,185500,3592,5807.6
5902864000,185500,3592,5808.4
5903944000,185500,3591,5809.2
5905024000,185500,3592,5810
5906104000,185500,3592,5810.8
5907190000,185500,3593,5811.6
5908523000,185500,3593,5812.4
5909603000,185500,3593,5813.2
5910682000,185500,3592,5813.5
5911761000,185500,3592,5814.4
5912840000,185500,3591,5815.2
5914176000,185500,3591,5815.9
5915256000,185500,3591,5816.8
5916336000,185500,3592,5817.6
5917422000,185500,3591,5818.4
5918502000,185500,3592,5819.2
5919837000,185500,3592,5820
5920917000,185500,3593,5820.8
5921996000,185500,3592,5821.1
5923075000,185500,3592,5821.9
5924155000,185500,3592,5822.8
5925491000,185500,3592,5823.5
5926571000,185500,3591,5824.4
5927657000,185500,3592,5825.2
5928737000,185500,3592,5826
5929817000,185500,3592,5826.3
5931152000,185500,3592,5827.6
5932232000,185500,3592,5827.9
5933312000,185500,3591,5828.7
5934392000,185500,3591,5829.5
5935472000,185500,3592,5830.3
5936814000,185500,3592,5831.1
5937894000,185500,3592,5831.9
5938975000,185500,3592,5832.8
5940055000,185500,3592,5833.6
5941135000,185500,3592,5833.9
5942475000,185500,3591,5834.7
5943555000,185500,3592,5835.5
5944635000,185500,3590,5836.3
5945716000,185500,3591,5837.1
5946801000,185500,3591,5837.9
5948137000,185500,3592,5838.7
5949217000,185500,3592,5839.5
5950298000,185500,3593,5840.3
5951378000,185500,3592,5840.7
5952458000,185500,3592,5841.5
5953792000,185500,3592,5842.3
5954872000,185500,3591,5843.1
5955952000,185500,3591,5843.9
5957038000,185500,3592,5844.7
5958117000,185500,3592,5845.5
5959453000,185500,3592,5846.3
5960532000,185500,3592,5847.1
5961612000,185500,3592,5847.5
5962692000,185500,3592,5848.3
5963771000,185500,3591,5849.1
5965108000,185500,3591,5849.9
5966189000,184800,3591,5850.7
5967275000,184800,3592,5851.5
5968355000,184800,3592,5852.3
5969435000,184800,3592,5852.7
5970770000,184800,3592,5853.9
5971851000,184800,3592,5854.3
5972932000,184800,3592,5855.1
5974012000,184800,3592,5855.9
5975092000,184800,3592,5856.7
5976427000,184800,3592,5857.5
5977514000,184800,3592,5858.3
5978594000,184800,3593,5859.1
5979674000,184800,3592,5859.5
5980754000,184800,3593,5860.3
5982091000,184800,3593,5861.1
5983171000,184800,3592,5861.9
5984256000,184800,3592,5862.7
5985336000,184800,3592,5863.5
5986416000,184800,3593,5864.3
5987757000,184800,3593,5865.1
5988837000,184800,3593,5865.9
5989917000,184800,3593,5866.3
5990996000,184800,3593,5867.1
5992075000,184800,3592,5867.9
5993411000,184800,3593,5868.7
5994491000,184800,3592,5869.5
5995571000,184800,3592,5870.3
5996651000,184800,3592,5871.1
5997736000,184800,3593,5871.9
5999071000,184800,3593,5872.7
6000151000,184800,3592,5873.1
6001230000,184800,3593,5873.9
6002310000,184800,3592,5874.7
6003390000,184800,3593,5875.5
6004726000,184800,3592,5876.3
6005806000,184800,3592,5877.1
6006893000,184800,3592,5877.9
6007972000,184800,3592,5878.3
6009053000,184800,3591,5879.1
6010388000,184800,3592,5879.9
6011468000,184800,3591,5880.7
6012549000,184800,3592,5881.5
6013629000,184800,3592,5882.3
6014709000,184800,3592,5883.1
6016045000,184800,3592,5883.9
6017131000,184800,3592,5884.7
6018211000,184800,3593,5885.5
6019291000,184800,3592,5885.9
6020370000,184800,3593,5886.7
6021705000,184800,3592,5887.5
6022785000,184800,3592,5888.3
6023865000,184800,3591,5889.1
6024945000,184800,3592,5889.9
6026031000,184800,3592,5890.7
6027371000,184800,3592,5891.5
6028452000,184800,3593,5892.3
6029531000,184800,3592,5892.6
6030611000,184800,3592,5893.5
6031690000,184800,3592,5894.3
6033026000,184800,3592,5895.1
6034106000,184800,3591,5895.9
6035186000,184800,3591,5896.7
6036265000,184800,3592,5897.5
6037352000,184800,3592,5898.3
6038687000,184800,3592,5899.1
6039767000,184800,3592,5899.4
6040847000,184800,3592,5900.2
6041928000,184800,3592,5901
6043007000,184800,3591,5901.9
6044342000,184800,3591,5902.6
6045422000,184800,3591,5903.5
6046503000,184800,3592,5904.3
6047588000,185500,3593,5905.1
6048669000,185500,3592,5905.4
6050004000,185500,3592,5906.2
6051084000,185500,3593,5907
6052164000,185500,3592,5907.8
6053243000,185500,3592,5908.6
6054324000,185500,3592,5909.5
6055660000,185500,3592,5910.2
6056745000,185500,3593,5911
6057825000,185500,3593,5911.9
6058905000,185500,3593,5912.2
6059984000,185500,3592,5913
6061320000,185500,3592,5913.8
6062400000,185500,3592,5914.6
6063480000,185500,3591,5915.4
6064560000,185500,3592,5916.2
6065641000,185500,3593,5917
6066981000,185500,3592,5917.8
6068066000,185500,3593,5918.6
6069146000,185500,3593,5919
6070226000,185500,3593,5919.8
6071306000,185500,3592,5920.6
6072642000,185500,3592,5921.4
6073723000,185500,3592,5922.2
6074803000,185500,3592,5923
6075884000,185500,3593,5923.8
6076969000,185500,3593,5924.6
6078304000,185500,3593,5925.4
6079384000,185500,3592,5925.8
6080464000,185500,3593,5926.6
6081544000,185500,3592,5927.4
6082624000,185500,3592,5928.2
6083961000,185500,3592,5929
6085041000,185500,3592,5929.8
6086121000,185500,3593,5930.6
6087207000,185500,3593,5931.4
6088287000,185500,3592,5931.8
6089622000,185500,3592,5932.6
6090702000,185500,3593,5933.4
6091782000,185500,3592,5934.2
6092862000,185500,3592,5935
6093943000,185500,3592,5935.8
6095279000,185500,3592,5936.6
6096360000,185500,3593,5937.4
6097446000,185500,3593,5938.2
6098525000,185500,3592,5938.6
6099604000,185500,3592,5939.4
6100940000,185500,3592,5940.2
6102020000,185500,3592,5941
6103099000,185500,3591,5941.8
6104180000,185500,3591,5942.6
6105260000,185500,3592,5943.4
6106596000,185500,3592,5944.2
6107682000,185500,3593,5945
6108763000,185500,3593,5945.4
6109847000,185500,3592,5946.2
6110928000,185500,3593,5947
6112264000,185500,3592,5947.8
6113344000,185500,3592,5948.6
6114424000,185500,3592,5949.4
6115504000,185500,3593,5950.2
6116584000,185500,3593,5950.6
6117926000,185500,3594,5951.8
6119006000,185500,3593,5952.2
6120086000,185500,3593,5953
6121165000,185500,3593,5953.8
6122246000,185500,3593,5954.6
6123580000,185500,3593,5955.4
6124661000,185500,3592,5956.2
6125741000,185500,3593,5957
6126827000,185500,3593,5957.8
6127906000,185500,3593,5958.2
6129241000,184800,3594,5959.4
6130322000,184800,3593,5959.8
6131401000,184800,3593,5960.6
6132480000,184800,3593,5961.4
6133560000,184800,3593,5962.2
6134896000,184800,3593,5963
6135976000,184800,3594,5963.8
6137062000,184800,3594,5964.6
6138142000,184800,3594,5965
6139221000,184800,3593,5965.8
6140557000,184800,3594,5966.6
6141637000,184800,3593,5967.4
6142718000,184800,3593,5968.2
6143798000,184800,3593,5969
6144878000,184800,3594,5969.8
6146214000,184800,3594,5970.6
6147298000,184800,3594,5971.4
6148379000,184800,3594,5971.7
6149460000,184800,3593,5972.6
6150539000,184800,3594,5973.4
6151880000,184800,3593,5974.2
6152960000,184800,3593,5975
6154041000,184800,3593,5975.8
6155121000,184800,3593,5976.6
6156201000,184800,3594,5977.4
6157542000,184800,3595,5978.2
6158623000,184800,3594,5978.5
6159702000,184800,3594,5979.3
6160783000,184800,3594,5980.2
6161863000,184800,3594,5981
6163199000,184800,3594,5981.7
6164280000,184800,3593,5982.6
6165360000,184800,3594,5983.4
6166440000,184800,3594,5984.2
6167526000,184800,3593,5984.5
6168861000,184800,3594,5985.8
6169942000,184800,3594,5986.1
6171021000,184800,3594,5986.9
6172100000,184800,3593,5987.7
6173181000,184800,3593,5988.6
6174517000,184800,3593,5989.3
6175597000,184800,3594,5990.1
6176677000,184800,3594,5991
6177763000,184800,3594,5991.3
6178843000,184800,3593,5992.1
6180178000,184800,3593,5992.9
6181257000,184800,3593,5993.7
6182336000,184800,3593,5994.5
6183417000,184800,3593,5995.3
6184498000,184800,3593,5996.1
6185833000,184800,3592,5996.9
6186920000,184800,3593,5997.7
6187999000,184800,3593,5998.1
6189078000,184800,3593,5998.9
6190159000,184800,3593,5999.7
6191494000,184800,3593,6000.5
6192573000,184800,3592,6001.3
6193658000,184800,3592,6002.1
6194738000,184800,3593,6002.9
6195817000,184800,3593,6003.7
6197160000,184800,3593,6004.5
6198239000,184800,3593,6004.9
6199320000,184800,3593,6005.7
6200399000,184800,3593,6006.5
6201480000,184800,3592,6007.3
6202815000,184800,3592,6008.1
6203896000,184800,3593,6008.9
6204976000,184800,3592,6009.7
6206057000,184800,3594,6010.5
6207142000,184800,3593,6010.9
6208479000,184800,3593,6011.7
6209559000,184800,3593,6012.5
6210639000,184800,3593,6013.3
6211719000,184300,3592,6014.1
6212799000,184300,3592,6014.9
6214135000,184300,3592,6015.7
6215215000,184300,3593,6016.5
6216295000,184300,3593,6017.3
6217382000,184300,3592,6017.7
6218460000,184300,3593,6018.5
6219796000,184300,3592,6019.3
6220876000,184300,3592,6020.1
6221956000,184300,3592,6020.9
6223036000,184300,3592,6021.7
6224116000,184300,3593,6022.5
6225452000,184300,3592,6023.3
6226532000,184300,3593,6024.1
6227618000,184300,3593,6024.5
6228699000,184300,3593,6025.3
6229778000,184300,3592,6026.1
6231114000,184300,3592,6026.9
6232194000,184300,3592,6027.7
6233275000,184300,3592,6028.5
6234354000,184300,3593,6029.3
6235438000,184300,3593,6029.7
6236780000,184300,3594,6030.9
6237858000,184300,3593,6031.3
6238939000,184300,3593,6032.1
6240019000,184300,3593,6032.9
6241099000,184300,3593,6033.7
6242434000,184300,3593,6034.5
6243514000,184300,3592,6035.3
6244594000,184300,3593,6036.1
6245674000,184300,3593,6036.9
6246760000,184300,3593,6037.3
6248095000,184300,3593,6038.1
6249176000,184300,3593,6038.9
6250256000,184300,3593,6039.7
6251336000,184300,3593,6040.5
6252416000,184300,3593,6041.3
6253751000,184300,3592,6042.1
6254832000,184300,3593,6042.9
6255913000,184300,3594,6043.7
6256998000,184300,3594,6044.1
6258079000,184300,3594,6044.9
6259414000,184300,3593,6045.7
6260493000,184300,3593,6046.5
6261574000,184300,3593,6047.3
6262653000,184300,3593,6048.1
6263734000,184300,3593,6048.9
6265071000,184300,3593,6049.7
6266150000,184300,3594,6050.5
6267235000,184300,3593,6050.9
6268314000,184300,3593,6051.7
6269394000,184300,3593,6052.5
6270730000,184300,3593,6053.3
6271810000,184300,3592,6054.1
6272890000,184300,3592,6054.9
6273969000,184300,3593,6055.7
6275049000,184300,3593,6056.5
6276385000,184300,3594,6057.3
6277476000,184300,3594,6057.6
6278555000,184300,3593,6058.4
6279636000,184300,3593,6059.3
6280715000,184300,3593,6060.1
6282050000,184300,3593,6060.8
6283131000,184300,3593,6061.7
6284212000,184300,3593,6062.5
6285291000,184300,3594,6063.3
6286372000,184300,3593,6063.6
6287712000,184300,3593,6064.4
6288793000,184300,3593,6065.2
6289872000,184300,3593,6066
6290953000,184300,3593,6066.8
6292034000,184300,3592,6067.7
6293369000,184800,3593,6068.4
6294450000,184800,3594,6069.3
6295529000,184800,3594,6070.1
6296610000,184800,3593,6070.4
6297695000,184800,3594,6071.2
6299031000,184800,3593,6072
6300111000,184800,3593,6072.8
6301192000,184800,3592,6073.6
6302271000,184800,3593,6074.4
6303351000,184800,3593,6075.2
6304687000,184800,3594,6076
6305765000,184800,3593,6076.4
6306851000,184800,3593,6077.2
6307932000,184800,3593,6078
6309013000,184800,3593,6078.8
6310128000,184800,3593,6079.6
6311120000,184800,3593,6080
6311980000,184800,3592,6080.4
6312973000,184800,3592,6081.2
6313832000,184800,3592,6081.6
6315080000,184800,3592,6082.4
6315939000,184800,3592,6082.8
6316937000,184800,3592,6083.6
6317796000,184800,3592,6084
6318799000,184800,3592,6084.8
6319913000,184800,3592,6085.1
6320906000,184800,3592,6086
6321764000,184800,3593,6086.3
6322757000,184800,3593,6087.2
6323615000,184800,3593,6087.5
6324864000,184800,3593,6088.3
6325722000,184800,3594,6088.7
6326719000,184800,3593,6089.1
6327577000,184800,3593,6089.9
6328571000,184800,3593,6090.3
6329686000,184800,3593,6091.1
6330680000,184800,3593,6091.5
6331538000,184800,3593,6091.9
6332531000,184800,3593,6092.7
6333389000,184800,3593,6093
6334638000,184800,3593,6093.8
6335496000,184800,3592,6094.2
6336490000,184800,3592,6095
6337355000,184800,3593,6095.4
6338348000,184800,3593,6096.2
6339462000,184800,3593,6096.6
6340455000,184800,3594,6097.4
6341312000,184800,3594,6097.8
6342306000,184800,3594,6098.2
6343165000,184800,3594,6099
6344414000,184800,3593,6099.4
6345272000,184800,3593,6100.2
6346264000,184800,3593,6100.6
6347128000,184800,3593,6100.9
6348121000,184800,3593,6101.7
6349234000,184800,3593,6102.1
6350226000,184800,3593,6102.9
6351085000,184800,3593,6103.3
6352079000,184800,3593,6104.1
6352937000,184800,3592,6104.5
6354186000,184800,3593,6105.3
6355044000,184800,3593,6105.7
6356038000,184800,3594,6106.5
6356902000,184800,3593,6106.9
6357895000,184800,3594,6107.3
6359009000,184800,3593,6108.1
6360002000,184800,3593,6108.4
6360866000,184800,3594,6109.3
6361859000,184800,3594,6109.6
6362717000,184800,3594,6110
6363965000,184800,3594,6110.8
6364824000,184800,3593,6111.2
6365817000,184800,3594,6112
6366675000,184800,3593,6112.4
6367673000,184800,3593,6113.2
6368788000,184800,3593,6113.6
6369781000,184800,3593,6114.4
6370640000,184800,3593,6114.8
6371633000,184800,3593,6115.6
6372492000,184800,3592,6116
6373741000,184800,3593,6116.8
6374599000,184800,3592,6117.1
6375592000,184800,3593,6118
6376450000,184800,3593,6118.3
6377449000,184800,3593,6118.7
6378563000,184800,3592,6119.5
6379556000,184800,3593,6119.9
6380415000,184800,3593,6120.7
6381408000,184800,3593,6121.1
6382267000,184800,3593,6121.5
6383517000,165900,3593,6122.3
6384374000,165900,3593,6122.7
6385367000,165900,3593,6123.5
6386225000,165900,3592,6123.9
6387224000,165900,3592,6124.7
6388338000,165900,3592,6125
6389330000,165900,3592,6125.8
6390188000,165900,3592,6126.2
6391182000,165900,3592,6127
6392041000,165900,3592,6127.4
6393289000,165900,3593,6128.2
6394148000,165900,3592,6128.6
6395142000,165900,3593,6129
6395999000,165900,3593,6129.8
6396998000,165900,3593,6130.2
6398112000,165900,3593,6131
6399105000,165900,3593,6131.4
6399964000,165900,3594,6132.2
6400957000,165900,3593,6132.6
6401815000,165900,3593,6132.9
6403069000,165900,3593,6133.7
6403927000,165900,3593,6134.1
6404920000,165900,3592,6134.9
6405778000,165900,3592,6135.3
6406776000,165900,3593,6136.1
6407890000,165900,3593,6136.5
6408883000,165900,3593,6137.3
6409741000,165900,3592,6137.7
6410735000,165900,3593,6138.5
6411593000,165900,3593,6138.9
6412841000,165900,3594,6139.7
6413699000,165900,3594,6140.1
6414692000,165900,3594,6140.4
6415551000,165900,3595,6141.3
6416544000,165900,3595,6141.6
6417664000,165900,3596,6142.4
6418656000,165900,3595,6142.8
6419516000,165900,3595,6143.2
6420510000,165900,3595,6144
6421369000,165900,3595,6144.4
6422617000,165900,3595,6145.2
6423475000,165900,3595,6145.6
6424468000,165900,3595,6146.4
6425327000,165900,3594,6146.8
6426320000,165900,3595,6147.6
6427440000,165900,3595,6148
6428432000,165900,3595,6148.8
6429291000,165900,3595,6149.1
6430285000,165900,3596,6150
6431143000,165900,3596,6150.3
6432390000,165900,3596,6151.1
6433248000,165900,3596,6151.5
6434242000,165900,3596,6151.9
6435099000,165900,3596,6152.7
6436091000,165900,3596,6153.1
6437211000,165900,3597,6153.9
6438204000,165900,3596,6154.3
6439063000,165900,3597,6154.7
6440056000,165900,3596,6155.5
6440914000,165900,3596,6155.9
6442162000,165900,3595,6156.7
6443021000,165900,3595,6157
6444014000,165900,3595,6157.8
6444877000,165900,3595,6158.2
6445871000,165900,3595,6159
6446989000,165900,3595,6159.4
6447983000,165900,3595,6160.2
6448841000,165900,3595,6160.6
6449834000,165900,3596,6161.4
6450693000,165900,3596,6161.8
6451941000,165900,3596,6162.6
6452799000,165900,3596,6163
6453792000,165900,3596,6163.4
6454649000,165900,3596,6164.2
6455643000,165900,3596,6164.6
6456763000,165900,3597,6165.4
6457755000,165900,3596,6165.7
6458614000,165900,3596,6166.1
6459608000,165900,3596,6166.9
6460466000,165900,3595,6167.3
6461714000,165900,3595,6168.1
6462574000,165900,3594,6168.5
6463567000,165900,3595,6169.3
6464426000,165900,3594,6169.7
6465419000,165900,3595,6170.5
6466534000,165900,3595,6170.9
6467533000,165900,3595,6171.7
6468392000,165900,3595,6172.1
6469385000,165900,3596,6172.9
6470242000,165900,3596,6173.3
6471490000,165900,3596,6174.1
6472349000,165900,3596,6174.4
6473342000,165900,3596,6174.8
6474200000,165900,3596,6175.6
6475193000,162800,3595,6176
6476307000,162800,3596,6176.8
