Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"2047928000","1223100","3591","11076.8"
"2049008000","1223100","3591","11079.8"
"2050087000","1223100","3591","11084.4"
"2051167000","1180000","3591","11092.9"
"2052503000","1180000","3591","11105.3"
"2053582000","1180000","3591","11115.1"
"2054667000","1180000","3591","11124.5"
"2055748000","1180000","3591","11133.0"
"2056828000","1180000","3590","11140.7"
"2058163000","1180000","3591","11147.5"
"2059243000","1180000","3591","11149.5"
"2060322000","1780700","3590","11151.6"
"2061407000","1780700","3591","11153.7"
"2062488000","1780700","3590","11155.4"
"2063828000","1780700","3590","11157.9"
"2064907000","1780700","3590","11159.9"
"2065988000","1780700","3590","11163.3"
"2067068000","1780700","3590","11168.4"
"2068147000","1780700","3590","11177.3"
"2069482000","1780700","3590","11189.7"
"2070562000","1780700","3590","11199.5"
"2071642000","1780700","3591","11208.9"
"2072722000","1464400","3590","11217.0"
"2073802000","1464400","3590","11224.2"
"2075143000","1464400","3590","11230.6"
"2076221000","1464400","3590","11233.1"
"2077301000","1464400","3590","11235.2"
"2078381000","1464400","3590","11236.8"
"2079239000","1464400","3591","11238.5"
"2080487000","1464400","3590","11240.6"
"2081346000","1464400","3591","11242.2"
"2082338000","1464400","3591","11244.8"
"2083197000","1464400","3591","11247.7"
"2084196000","1464400","3591","11253.7"
"2085310000","1464400","3591","11263.5"
"2086302000","1464400","3590","11272.4"
"2087160000","1222400","3591","11280.5"
"2088152000","1222400","3591","11288.6"
"2089010000","1222400","3591","11295.4"
"2090258000","1222400","3590","11304.4"
"2091117000","1222400","3590","11309.5"
"2092109000","1222400","3590","11312.9"
"2092966000","1222400","3590","11314.5"
"2093963000","1222400","3590","11316.6"
"2095078000","1222400","3590","11318.3"
"2096070000","1222400","3590","11319.9"
"2096928000","1222400","3591","11321.6"
"2097921000","1222400","3590","11323.3"
"2098779000","1222400","3590","11325.3"
"2100027000","1222400","3590","11329.1"
"2100884000","1222400","3590","11334.2"
"2101877000","1174600","3590","11342.8"
"2102758000","1174600","3591","11351.3"
"2103750000","1174600","3590","11359.8"
"2104870000","1174600","3591","11369.6"
"2105862000","1174600","3591","11377.3"
"2106720000","1174600","3591","11383.7"
"2107713000","1174600","3591","11390.1"
"2108571000","1174600","3591","11393.9"
"2109818000","1174600","3591","11396.4"
"2110676000","1174600","3591","11398.0"
"2111670000","1174600","3592","11399.7"
"2112528000","1174600","3591","11400.9"
"2113521000","1437700","3592","11403.0"
"2114641000","1437700","3592","11404.7"
"2115634000","1437700","3592","11406.8"
"2116491000","1437700","3591","11409.3"
"2117485000","1437700","3592","11414.4"
"2118342000","1437700","3592","11421.2"
"2119590000","1437700","3592","11432.7"
"2120448000","1437700","3592","11440.4"
"2121440000","1437700","3593","11449.8"
"2122299000","1437700","3593","11456.2"
"2123291000","1716500","3593","11463.4"
"2124411000","1716500","3594","11470.6"
"2125404000","1716500","3594","11475.3"
"2126262000","1716500","3593","11477.0"
"2127254000","1716500","3593","11479.1"
"2128112000","1716500","3592","11480.3"
"2129360000","1716500","3593","11482.8"
"2130217000","1716500","3593","11484.0"
"2131211000","1716500","3594","11485.7"
"2132070000","1716500","3593","11487.4"
"2133062000","1716500","3594","11490.3"
"2134182000","1716500","3593","11495.0"
"2135174000","1716500","3594","11502.6"
"2136032000","1716500","3593","11510.7"
"2137024000","1716500","3593","11519.7"
"2137882000","1217600","3593","11527.4"
"2139129000","1217600","3593","11538.0"
"2139987000","1217600","3593","11544.4"
"2140980000","1217600","3593","11550.8"
"2141838000","1217600","3593","11555.5"
"2142831000","1217600","3594","11558.4"
"2143951000","1217600","3594","11560.1"
"2144948000","1217600","3594","11562.1"
"2145807000","1217600","3593","11563.4"
"2146799000","1217600","3594","11565.0"
"2147657000","1217600","3593","11566.7"
"2148905000","1217600","3594","11569.2"
"2149763000","1217600","3594","11571.3"
"2150756000","1217600","3594","11575.1"
"2151614000","1217600","3593","11581.1"
"2152606000","1182100","3593","11590.0"
"2153720000","1182100","3593","11600.3"
"2154719000","1182100","3593","11609.2"
"2155576000","1182100","3592","11616.5"
"2156568000","1182100","3593","11624.1"
"2157426000","1182100","3592","11630.1"
"2158674000","1182100","3592","11636.9"
"2159532000","1182100","3591","11639.4"
"2160525000","1182100","3592","11641.5"
"2161384000","1182100","3592","11642.7"
"2162377000","1182100","3592","11644.4"
"2163489000","1182100","3591","11646.5"
"2164488000","1182100","3592","11648.1"
"2165345000","1303300","3592","11649.8"
"2166338000","1303300","3592","11651.9"
"2167196000","1303300","3592","11654.8"
"2168444000","1303300","3592","11662.9"
"2169302000","1303300","3593","11671.0"
"2170294000","1303300","3592","11679.5"
"2171152000","1303300","3592","11687.2"
"2172145000","1303300","3591","11696.2"
"2173258000","1303300","3591","11704.7"
"2174257000","1923600","3592","11711.5"
"2175115000","1923600","3592","11716.6"
"2176106000","1923600","3591","11720.4"
"2176964000","1923600","3592","11722.1"
"2178212000","1923600","3592","11724.6"
"2179070000","1923600","3592","11725.8"
"2180063000","1923600","3591","11727.5"
"2180921000","1923600","3591","11729.1"
"2181913000","1923600","3590","11730.8"
"2183027000","1923600","3591","11733.3"
"2184024000","1923600","3590","11736.7"
"2184883000","1923600","3590","11741.4"
"2185876000","1923600","3590","11749.9"
"2186738000","1923600","3592","11757.6"
"2187986000","1923600","3591","11769.1"
"2188844000","1234200","3592","11776.3"
"2189837000","1234200","3591","11784.4"
"2190695000","1234200","3592","11790.8"
"2191688000","1234200","3592","11797.6"
"2192802000","1234200","3592","11801.8"
"2193795000","1234200","3592","11803.9"
"2194658000","1234200","3592","11805.2"
"2195651000","1234200","3593","11807.2"
"2196509000","1234200","3593","11808.5"
"2197757000","1234200","3593","11810.6"
"2198615000","1234200","3593","11812.2"
"2199608000","1234200","3593","11814.3"
"2200466000","1234200","3594","11816.8"
"2201458000","1234200","3593","11821.1"
"2202572000","1234200","3593","11830.0"
"2203565000","1190500","3593","11839.4"
"2204429000","1190500","3593","11847.1"
"2205422000","1190500","3593","11856.0"
"2206280000","1190500","3593","11863.3"
"2207528000","1190500","3593","11872.2"
"2208386000","1190500","3593","11877.8"
"2209379000","1190500","3593","11882.4"
"2210237000","1190500","3593","11884.1"
"2211231000","1190500","3593","11886.2"
"2212344000","1190500","3593","11887.8"
"2213337000","1190500","3593","11889.9"
"2214201000","1190500","3593","11891.1"
"2215194000","1190500","3593","11892.8"
"2216053000","1190500","3593","11894.5"
"2217300000","1181500","3592","11897.8"
"2218159000","1181500","3592","11901.6"
"2219152000","1181500","3592","11909.3"
"2220010000","1181500","3593","11917.0"
"2221003000","1181500","3593","11925.9"
"2222117000","1181500","3593","11936.2"
"2223110000","1181500","3592","11944.3"
"2223974000","1181500","3593","11950.7"
"2224967000","2160900","3593","11957.5"
"2225824000","2160900","3593","11962.1"
"2227072000","2160900","3593","11965.5"
"2227930000","2160900","3594","11966.7"
"2228927000","2160900","3594","11968.8"
"2229785000","2160900","3594","11970.1"
"2230778000","2160900","3594","11972.2"
"2231892000","2160900","3595","11973.8"
"2232884000","2160900","3594","11975.9"
"2233743000","2160900","3595","11978.0"
"2234742000","2160900","3595","11981.8"
"2235600000","2160900","3594","11987.3"
"2236849000","2160900","3595","11998.8"
"2237707000","2160900","3594","12006.5"
"2238700000","2160900","3595","12015.0"
"2239558000","1242100","3595","12022.7"
"2240551000","1242100","3595","12030.8"
"2241665000","1242100","3594","12038.0"
"2242657000","1242100","3594","12043.6"
"2243515000","1242100","3594","12046.1"
"2244513000","1242100","3594","12048.2"
"2245371000","1242100","3594","12049.8"
"2246619000","1242100","3594","12051.9"
"2247478000","1242100","3594","12053.2"
"2248470000","1242100","3594","12055.2"
"2249329000","1242100","3593","12056.5"
"2250321000","1242100","3594","12059.0"
"2251435000","1242100","3594","12062.8"
"2252428000","1242100","3594","12069.6"
"2253286000","1242100","3595","12076.8"
"2254285000","1198000","3595","12086.2"
"2255144000","1198000","3596","12093.5"
"2256392000","1198000","3595","12104.6"
"2257249000","1198000","3596","12111.8"
"2258242000","1198000","3596","12118.2"
"2259100000","1198000","3597","12123.7"
"2260092000","1198000","3596","12127.5"
"2261206000","1198000","3596","12129.6"
"2262199000","1198000","3596","12131.3"
"2263056000","1198000","3596","12132.9"
"2264054000","1198000","3595","12134.6"
"2264912000","1198000","3596","12136.3"
"2266160000","1198000","3596","12138.3"
"2267018000","1198000","3596","12140.4"
"2268011000","1198000","3596","12143.4"
"2268868000","1177300","3595","12148.0"
"2269861000","1177300","3595","12156.1"
"2270980000","1177300","3596","12166.4"
"2271973000","1177300","3596","12175.3"
"2272831000","1177300","3596","12183.0"
"2273830000","1177300","3597","12191.1"
"2274689000","1177300","3596","12197.5"
"2275937000","1177300","3596","12205.1"
"2276794000","2119800","3595","12208.5"
"2277786000","2119800","3595","12210.6"
"2278644000","2119800","3595","12212.3"
"2279638000","2119800","3595","12213.9"
"2280751000","2119800","3595","12216.0"
"2281743000","2119800","3595","12217.7"
"2282601000","2119800","3595","12218.9"
"2283593000","2119800","3595","12221.0"
"2284457000","2119800","3595","12223.5"
"2285704000","2119800","3594","12229.5"
"2286562000","2119800","3595","12236.3"
"2287554000","2119800","3593","12245.7"
"2288413000","2119800","3594","12253.3"
"2289405000","2119800","3593","12262.3"
"2290519000","1278000","3593","12271.7"
"2291512000","1278000","3593","12278.9"
"2292370000","1278000","3594","12284.4"
"2293363000","1278000","3594","12289.5"
"2294225000","1278000","3593","12291.6"
"2295473000","1278000","3593","12294.1"
"2296331000","1278000","3593","12295.4"
"2297324000","1278000","3593","12297.0"
"2298182000","1278000","3593","12298.7"
"2299174000","1278000","3593","12300.3"
"2300287000","1278000","3593","12302.4"
"2301281000","1278000","3592","12305.4"
"2302139000","1278000","3592","12308.8"
"2303132000","1278000","3592","12316.0"
"2303996000","1278000","3592","12324.1"
"2305245000","1198200","3593","12335.2"
"2306103000","1198200","3593","12343.7"
"2307095000","1198200","3593","12351.4"
"2307954000","1198200","3594","12358.6"
"2308947000","1198200","3594","12365.0"
"2310061000","1198200","3594","12371.0"
"2311053000","1198200","3594","12373.9"
"2311912000","1198200","3595","12375.1"
"2312909000","1198200","3594","12377.2"
"2313767000","1198200","3594","12378.5"
"2315020000","1198200","3594","12380.5"
"2315878000","1198200","3594","12382.2"
"2316870000","1198200","3594","12384.3"
"2317729000","1198200","3595","12386.4"
"2318722000","1198200","3595","12389.8"
"2319837000","1176600","3595","12397.0"
"2320830000","1176600","3594","12406.4"
"2321688000","1176600","3595","12414.5"
"2322681000","1176600","3594","12423.0"
"2323539000","1176600","3595","12430.7"
"2324792000","1176600","3595","12440.1"
"2325650000","1176600","3595","12446.0"
"2326644000","1176600","3595","12451.5"
"2327502000","1176600","3595","12454.5"
"2328495000","1911600","3595","12456.6"
"2329608000","1911600","3595","12458.2"
"2330600000","1911600","3595","12460.3"
"2331681000","1911600","3595","12462.4"
"2332761000","1911600","3595","12464.1"
"2333846000","1911600","3596","12466.6"
"2335182000","1911600","3596","12470.4"
"2336261000","1911600","3596","12476.3"
"2337341000","1911600","3597","12485.7"
"2338422000","1911600","3597","12495.5"
"2339501000","1911600","3596","12505.3"
"2340836000","1355500","3596","12516.8"
"2341917000","1355500","3597","12524.5"
"2342996000","1355500","3597","12531.7"
"2344081000","1355500","3597","12536.8"
"2345161000","1355500","3597","12538.9"
"2346495000","1355500","3597","12541.4"
"2347575000","1355500","3597","12543.4"
"2348655000","1355500","3597","12545.1"
"2349734000","1355500","3597","12547.2"
"2350813000","1355500","3597","12549.7"
"2352149000","1355500","3598","12553.9"
"2353229000","1355500","3598","12560.3"
"2354315000","1355500","3598","12570.1"
"2355400000","1203500","3597","12579.9"
"2356479000","1203500","3597","12589.7"
"2357814000","1203500","3596","12600.8"
"2358894000","1203500","3595","12608.9"
"2359974000","1203500","3595","12615.7"
"2361052000","1203500","3594","12620.3"
"2362132000","1203500","3595","12622.4"
"2363468000","1203500","3594","12624.9"
"2364553000","1203500","3595","12627.0"
"2365634000","1203500","3594","12628.7"
"2366713000","1203500","3595","12630.7"
"2367793000","1203500","3594","12633.3"
"2369128000","1203500","3595","12637.9"
"2370207000","1215600","3595","12644.7"
"2371286000","1215600","3595","12654.5"
"2372366000","1215600","3595","12664.3"
"2373446000","1215600","3595","12674.1"
"2374787000","1215600","3595","12685.2"
"2375868000","1215600","3595","12692.9"
"2376948000","1215600","3595","12699.7"
"2378028000","2102700","3595","12703.9"
"2379108000","2102700","3595","12706.0"
"2380443000","2102700","3595","12708.1"
"2381522000","2102700","3594","12710.1"
"2382602000","2102700","3595","12712.2"
"2383682000","2102700","3594","12714.3"
"2384767000","2102700","3595","12716.8"
"2386102000","2102700","3594","12721.9"
"2387182000","2102700","3596","12730.0"
"2388262000","2102700","3595","12739.4"
"2389341000","2102700","3595","12749.2"
"2390421000","2102700","3596","12759.4"
"2391757000","1329800","3595","12769.6"
"2392836000","1329800","3595","12777.3"
"2393922000","1329800","3594","12783.7"
"2395001000","1329800","3594","12787.5"
"2396080000","1329800","3595","12789.5"
"2397420000","1329800","3595","12792.0"
"2398500000","1329800","3594","12793.7"
"2399579000","1329800","3594","12795.8"
"2400660000","1329800","3594","12797.9"
"2401739000","1329800","3594","12800.4"
"2403073000","1329800","3593","12805.9"
"2404159000","1329800","3594","12814.0"
"2405238000","1329800","3594","12824.2"
"2406318000","1228300","3594","12834.0"
"2407398000","1228300","3595","12844.3"
"2408733000","1228300","3595","12854.0"
"2409813000","1228300","3594","12861.7"
"2410892000","1228300","3595","12867.7"
"2411972000","1228300","3594","12871.0"
"2413053000","1228300","3595","12873.1"
"2414394000","1228300","3594","12875.6"
"2415473000","1228300","3594","12877.3"
"2416553000","1228300","3595","12879.3"
"2417633000","1228300","3594","12881.4"
"2418712000","1228300","3594","12884.4"
"2420048000","1228300","3594","12890.3"
"2421128000","1215400","3594","12898.8"
"2422207000","1215400","3593","12909.1"
"2423286000","1215400","3593","12918.9"
"2424372000","1215400","3594","12928.2"
"2425707000","1215400","3594","12938.9"
"2426788000","1215400","3593","12946.1"
"2427867000","1215400","3594","12951.6"
"2428947000","1215400","3593","12954.6"
"2430027000","1215400","3593","12956.7"
"2431363000","1637800","3593","12959.2"
"2432443000","1637800","3592","12960.8"
"2433522000","1637800","3592","12962.9"
"2434608000","1637800","3592","12965.0"
"2435688000","1637800","3592","12967.9"
"2437023000","1637800","3592","12974.3"
"2438104000","1637800","3592","12983.7"
"2439188000","1637800","3592","12993.9"
"2440269000","1637800","3592","13003.7"
"2441348000","1637800","3592","13013.1"
"2442683000","1563500","3592","13022.9"
"2443764000","1563500","3591","13030.5"
"2444850000","1563500","3591","13035.6"
"2445930000","1563500","3592","13038.1"
"2447010000","1563500","3591","13040.2"
"2448345000","1563500","3591","13042.3"
"2449425000","1563500","3592","13044.4"
"2450505000","1563500","3591","13046.5"
"2451586000","1563500","3592","13048.5"
"2452665000","1563500","3591","13051.9"
"2454006000","1563500","3592","13058.7"
"2455086000","1563500","3592","13068.9"
"2456166000","1563500","3593","13078.7"
"2457245000","1252800","3593","13088.6"
"2458326000","1252800","3593","13097.5"
"2459660000","1252800","3594","13107.3"
"2460740000","1252800","3593","13114.5"
"2461820000","1252800","3593","13119.2"
"2462900000","1252800","3593","13121.3"
"2463985000","1252800","3592","13123.4"
"2465320000","1252800","3592","13125.9"
"2466400000","1252800","3593","13127.5"
"2467480000","1252800","3592","13129.6"
"2468559000","1252800","3592","13132.1"
"2469639000","1252800","3592","13135.5"
"2470974000","1252800","3593","13143.1"
"2472054000","1207400","3592","13152.9"
"2473135000","1207400","3593","13162.3"
"2474219000","1207400","3595","13173.0"
"2475298000","1207400","3594","13181.5"
"2476635000","1207400","3595","13191.7"
"2477715000","1207400","3595","13198.1"
"2478794000","1207400","3595","13202.3"
"2479875000","1207400","3595","13204.4"
"2480960000","1207400","3595","13206.5"
"2482294000","1207400","3595","13209.0"
"2483375000","1207400","3595","13210.6"
"2484459000","1338900","3594","13212.7"
"2485538000","1338900","3595","13215.2"
"2486619000","1338900","3595","13218.6"
"2487954000","1338900","3594","13227.1"
"2489035000","1338900","3595","13237.3"
"2490114000","1338900","3595","13247.6"
"2491193000","1338900","3595","13257.0"
"2492273000","1338900","3595","13265.9"
"2493608000","1899400","3595","13275.3"
"2494692000","1899400","3595","13281.6"
"2495773000","1899400","3595","13285.4"
"2496853000","1899400","3595","13287.5"
"2497933000","1899400","3595","13289.6"
"2499268000","1899400","3595","13291.7"
"2500347000","1899400","3594","13293.8"
"2501426000","1899400","3594","13295.8"
"2502505000","1899400","3594","13298.4"
"2503585000","1899400","3594","13302.2"
"2504927000","1899400","3594","13311.5"
"2506006000","1899400","3594","13321.3"
"2507087000","1899400","3594","13331.1"
"2508166000","1253100","3594","13340.9"
"2509245000","1253100","3595","13350.3"
"2510580000","1253100","3594","13359.3"
"2511661000","1253100","3594","13365.2"
"2512740000","1253100","3593","13368.1"
"2513826000","1253100","3593","13370.7"
"2514906000","1253100","3593","13372.3"
"2516240000","1253100","3593","13374.8"
"2517320000","1253100","3593","13376.9"
"2518400000","1253100","3593","13379.0"
"2519480000","1253100","3594","13381.5"
"2520561000","1253100","3594","13385.7"
"2521896000","1253100","3594","13395.5"
"2522981000","1215000","3594","13405.7"
"2524067000","1215000","3595","13415.1"
"2525147000","1215000","3595","13424.9"
"2526226000","1215000","3595","13433.9"
"2527561000","1215000","3595","13442.8"
"2528641000","1215000","3595","13448.3"
"2529721000","1215000","3594","13451.3"
"2530801000","1215000","3593","13453.4"
"2531881000","1215000","3594","13455.4"
"2533217000","1215000","3593","13457.5"
"2534302000","1215000","3593","13459.6"
"2535381000","1215000","3593","13461.7"
"2536460000","1213200","3593","13464.6"
"2537540000","1213200","3593","13468.8"
"2538876000","1213200","3594","13479.9"
"2539956000","1213200","3594","13489.7"
"2541036000","1213200","3595","13499.1"
"2542116000","1213200","3594","13508.9"
"2543197000","1213200","3594","13517.4"
"2544538000","2138600","3595","13526.8"
"2545618000","2138600","3594","13531.9"
"2546698000","2138600","3594","13534.4"
"2547778000","2138600","3595","13536.5"
"2548859000","2138600","3595","13538.1"
"2550194000","2138600","3595","13540.6"
"2551274000","2138600","3595","13542.7"
"2552354000","2138600","3595","13544.8"
"2553435000","2138600","3594","13547.7"
"2554520000","2138600","3594","13552.8"
"2555856000","2138600","3594","13563.9"
"2556936000","2138600","3595","13573.7"
"2558016000","2138600","3595","13583.5"
"2559095000","1269600","3595","13593.3"
"2560175000","1269600","3595","13601.4"
"2561510000","1269600","3595","13610.4"
"2562589000","1269600","3594","13615.0"
"2563668000","1269600","3595","13617.5"
"2564758000","1269600","3595","13619.6"
"2565839000","1269600","3595","13621.7"
"2567174000","1269600","3595","13623.8"
"2568254000","1269600","3595","13625.9"
"2569334000","1269600","3596","13627.9"
"2570414000","1269600","3595","13631.3"
"2571495000","1269600","3595","13636.8"
"2572830000","1269600","3595","13648.3"
"2573916000","1214500","3595","13658.1"
"2574996000","1214500","3595","13668.4"
"2576075000","1214500","3595","13677.3"
"2577154000","1214500","3594","13685.4"
"2578489000","1214500","3595","13693.9"
"2579570000","1214500","3595","13698.6"
"2580649000","1214500","3595","13700.7"
"2581729000","1214500","3594","13702.8"
"2582809000","1214500","3594","13704.8"
"2583928000","1214500","3594","13706.9"
"2584921000","1214500","3594","13708.6"
"2585779000","1214500","3593","13710.2"
"2586772000","1214500","3594","13712.8"
"2587630000","1214500","3593","13715.7"
"2588878000","1226800","3594","13724.2"
"2589736000","1226800","3593","13731.9"
"2590729000","1226800","3595","13741.3"
"2591586000","1226800","3594","13748.5"
"2592580000","1226800","3595","13757.5"
"2593693000","1226800","3593","13766.0"
"2594690000","1226800","3593","13772.8"
"2595548000","1226800","3593","13777.9"
"2596541000","1226800","3593","13781.3"
"2597400000","1914500","3593","13783.0"
"2598648000","1914500","3593","13785.5"
"2599505000","1914500","3593","13786.7"
"2600497000","1914500","3592","13788.3"
"2601356000","1914500","3593","13790.0"
"2602349000","1914500","3592","13792.1"
"2603463000","1914500","3593","13794.6"
"2604461000","1914500","3593","13798.0"
"2605320000","1914500","3593","13803.5"
"2606317000","1914500","3593","13812.0"
"2607174000","1914500","3593","13820.1"
"2608422000","1914500","3593","13831.2"
"2609280000","1914500","3593","13838.5"
"2610273000","1373000","3593","13846.6"
"2611131000","1373000","3592","13852.5"
"2612123000","1373000","3592","13858.9"
"2613236000","1373000","3593","13864.0"
"2614235000","1373000","3594","13866.1"
"2615094000","1373000","3593","13867.3"
"2616086000","1373000","3593","13869.0"
"2616945000","1373000","3592","13870.7"
"2618192000","1373000","3592","13872.7"
"2619049000","1373000","3592","13874.4"
"2620042000","1373000","3592","13876.5"
"2620900000","1373000","3592","13879.4"
"2621892000","1373000","3592","13884.5"
"2623005000","1373000","3592","13893.9"
"2624004000","1373000","3592","13902.9"
"2624862000","1225900","3592","13911.0"
"2625855000","1225900","3593","13919.5"
"2626713000","1225900","3593","13926.3"
"2627961000","1225900","3592","13935.2"
"2628819000","1225900","3593","13941.2"
"2629812000","1225900","3592","13945.9"
"2630671000","1225900","3593","13948.0"
"2631663000","1225900","3592","13949.6"
"2632774000","1225900","3593","13951.7"
"2633767000","1225900","3592","13953.4"
"2634631000","1225900","3593","13955.0"
"2635624000","1225900","3592","13956.7"
"2636482000","1225900","3593","13958.4"
"2637730000","1225900","3592","13962.1"
"2638588000","1225900","3593","13966.4"
"2639581000","1190600","3592","13974.1"
"2640439000","1190600","3592","13982.2"
"2641432000","1190600","3591","13991.1"
"2642545000","1190600","3592","14000.9"
"2643538000","1190600","3591","14009.4"
"2644402000","1190600","3592","14015.8"
"2645395000","1190600","3592","14022.2"
"2646253000","1190600","3592","14026.9"
"2647501000","1190600","3592","14030.7"
"2648364000","1190600","3592","14031.9"
"2649355000","1703500","3592","14034.0"
"2650214000","1703500","3592","14035.2"
"2651207000","1703500","3592","14036.9"
"2652319000","1703500","3592","14039.0"
"2653312000","1703500","3591","14041.1"
"2654175000","1703500","3592","14043.2"
"2655169000","1703500","3592","14047.4"
"2656027000","1703500","3592","14053.3"
"2657275000","1703500","3592","14064.9"
"2658133000","1703500","3593","14073.0"
"2659126000","1703500","3592","14081.5"
"2659984000","1703500","3593","14088.7"
"2660977000","1491800","3592","14096.4"
"2662090000","1491800","3593","14103.6"
"2663083000","1491800","3592","14109.2"
"2663947000","1491800","3593","14111.7"
"2664939000","1491800","3593","14113.8"
"2665798000","1491800","3592","14115.0"
"2667046000","1491800","3592","14117.1"
"2667904000","1491800","3592","14118.8"
"2668897000","1491800","3593","14120.4"
"2669755000","1491800","3593","14122.1"
"2670748000","1491800","3593","14124.6"
"2671862000","1491800","3593","14128.4"
"2672854000","1491800","3594","14135.2"
"2673713000","1491800","3593","14143.7"
"2674711000","1491800","3593","14152.3"
"2675569000","1209300","3592","14159.9"
"2676817000","1209300","3593","14170.6"
"2677675000","1209300","3592","14177.4"
"2678667000","1209300","3593","14184.2"
"2679525000","1209300","3592","14189.3"
"2680518000","1209300","3593","14192.7"
"2681633000","1209300","3592","14194.8"
"2682625000","1209300","3593","14196.4"
"2683483000","1209300","3592","14198.1"
"2684482000","1209300","3592","14199.8"
"2685340000","1209300","3593","14201.4"
"2686589000","1209300","3593","14203.5"
"2687447000","1209300","3593","14205.6"
"2688440000","1209300","3593","14209.0"
"2689297000","1209300","3593","14213.6"
"2690296000","1181900","3594","14222.6"
"2691409000","1181900","3593","14232.8"
"2692402000","1181900","3594","14241.8"
"2693261000","1181900","3594","14249.0"
"2694258000","1181900","3594","14257.1"
"2695117000","1181900","3594","14263.5"
"2696366000","1181900","3594","14270.7"
"2697224000","1181900","3594","14273.7"
"2698217000","1181900","3594","14275.8"
"2699074000","1181900","3593","14277.4"
"2700068000","1181900","3594","14279.1"
"2701182000","1495100","3594","14281.2"
"2702175000","1495100","3594","14282.8"
"2703032000","1495100","3594","14284.5"
"2704030000","1495100","3594","14286.6"
"2704888000","1495100","3594","14289.1"
"2706137000","1495100","3594","14295.5"
"2706995000","1495100","3594","14302.7"
"2707987000","1495100","3595","14312.1"
"2708846000","1495100","3594","14319.8"
"2709839000","1495100","3596","14329.2"
"2710952000","1495100","3595","14337.7"
"2711945000","1645300","3595","14344.9"
"2712803000","1645300","3594","14350.5"
"2713794000","1645300","3595","14355.1"
"2714658000","1645300","3594","14356.8"
"2715905000","1645300","3595","14359.3"
"2716763000","1645300","3594","14360.5"
"2717757000","1645300","3594","14362.6"
"2718616000","1645300","3594","14363.9"
"2719608000","1645300","3594","14365.9"
"2720722000","1645300","3594","14368.0"
"2721714000","1645300","3594","14371.0"
"2722571000","1645300","3593","14374.8"
"2723563000","1645300","3594","14382.5"
"2724427000","1645300","3594","14390.6"
"2725675000","1645300","3593","14401.6"
"2726534000","1225900","3595","14409.3"
"2727526000","1225900","3595","14417.8"
"2728385000","1225900","3595","14424.2"
"2729377000","1225900","3595","14431.0"
"2730490000","1225900","3595","14436.6"
"2731483000","1225900","3595","14439.1"
"2732345000","1225900","3595","14440.7"
"2733339000","1225900","3595","14442.4"
"2734203000","1225900","3595","14443.6"
"2735451000","1225900","3595","14446.1"
"2736310000","1225900","3595","14447.4"
"2737302000","1225900","3595","14449.5"
"2738161000","1225900","3595","14451.6"
"2739153000","1225900","3595","14455.8"
"2740266000","1225900","3596","14463.5"
"2741259000","1198200","3596","14472.8"
"2742118000","1198200","3596","14480.5"
"2743111000","1198200","3596","14489.5"
"2743976000","1198200","3596","14497.1"
"2745224000","1198200","3596","14506.9"
"2746082000","1198200","3596","14512.5"
"2747074000","1198200","3596","14518.0"
"2747931000","1198200","3596","14520.5"
"2748925000","1198200","3596","14522.2"
"2750038000","1198200","3596","14524.3"
"2751031000","1198200","3596","14525.9"
"2751889000","1198200","3596","14527.6"
"2752882000","1198200","3596","14529.2"
"2753740000","1198200","3596","14530.9"
"2754994000","1233700","3596","14533.8"
"2755853000","1233700","3595","14537.2"
"2756845000","1233700","3595","14543.6"
"2757704000","1233700","3595","14551.7"
"2758697000","1233700","3595","14561.1"
"2759810000","1233700","3595","14570.5"
"2760803000","1233700","3595","14579.4"
"2761661000","1233700","3596","14585.8"
"2762655000","2147200","3596","14593.1"
"2763512000","2147200","3597","14598.2"
"2764767000","2147200","3597","14602.4"
"2765625000","2147200","3597","14604.0"
"2766617000","2147200","3596","14605.7"
"2767475000","2147200","3597","14607.4"
"2768468000","2147200","3596","14609.0"
"2769581000","2147200","3596","14611.1"
"2770574000","2147200","3596","14612.8"
"2771432000","2147200","3596","14614.9"
"2772425000","2147200","3597","14618.2"
"2773284000","2147200","3596","14622.9"
"2774543000","2147200","3597","14634.4"
"2775400000","2147200","3596","14642.1"
"2776393000","2147200","3596","14650.6"
"2777251000","1241600","3596","14658.3"
"2778244000","1241600","3596","14666.4"
"2779356000","1241600","3596","14674.1"
"2780349000","1241600","3596","14680.4"
"2781208000","1241600","3596","14683.4"
"2782201000","1241600","3596","14685.5"
"2783059000","1241600","3596","14687.1"
"2784313000","1241600","3595","14689.2"
"2785172000","1241600","3595","14690.9"
"2786164000","1241600","3595","14692.5"
"2787021000","1241600","3595","14694.2"
"2788015000","1241600","3595","14696.3"
"2789128000","1241600","3594","14699.7"
"2790120000","1241600","3594","14705.2"
"2790978000","1241600","3594","14712.4"
"2791971000","1198600","3594","14721.8"
"2792829000","1198600","3594","14729.9"
"2794083000","1198600","3594","14740.6"
"2794941000","1198600","3595","14747.4"
"2795935000","1198600","3594","14754.6"
"2796793000","1198600","3594","14760.6"
"2797785000","1198600","3594","14765.3"
"2798898000","1198600","3594","14767.8"
"2799890000","1198600","3594","14769.8"
"2800749000","1198600","3594","14771.1"
"2801742000","1198600","3593","14772.7"
"2802599000","1198600","3593","14774.4"
"2803853000","1198600","3593","14776.5"
