Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"11504550000","72720800","3576","3008027.4"
"11505407000","72720800","3576","3008251.0"
"11506653000","72528700","3576","3008576.7"
"11507511000","72528700","3575","3008799.8"
"11508503000","72354700","3576","3009058.5"
"11509362000","72354700","3575","3009283.3"
"11510360000","72648400","3575","3009544.0"
"11511478000","72633800","3576","3009836.4"
"11512470000","72633800","3576","3010095.8"
"11513328000","72583000","3576","3010319.9"
"11514319000","72583000","3576","3010578.5"
"11515177000","72506500","3575","3010802.5"
"11516424000","72527700","3575","3011128.2"
"11517283000","72527700","3575","3011351.8"
"11518275000","72519700","3575","3011611.2"
"11519132000","72519700","3574","3011835.2"
"11520131000","72610300","3574","3012096.4"
"11521245000","72568600","3574","3012387.5"
"11522238000","72568600","3575","3012646.9"
"11523317000","72551800","3575","3012928.7"
"11524175000","72551800","3574","3013153.1"
"11525167000","72544800","3574","3013411.8"
"11526280000","72336100","3574","3013701.6"
"11527272000","72336100","3575","3013961.0"
"11528136000","72547200","3575","3014186.3"
"11529128000","72547200","3575","3014445.3"
"11529991000","72572200","3575","3014671.0"
"11531239000","72396600","3575","3014996.3"
"11532097000","72396600","3575","3015220.7"
"11533090000","72494600","3575","3015479.4"
"11533948000","72494600","3575","3015703.4"
"11534940000","72393000","3575","3015961.6"
"11536054000","72505100","3575","3016252.2"
"11537046000","72505100","3575","3016511.3"
"11537903000","72608100","3574","3016735.7"
"11538895000","72608100","3575","3016994.7"
"11539980000","72564600","3575","3017278.2"
"11541094000","72505100","3575","3017568.9"
"11542086000","72505100","3575","3017827.9"
"11542944000","72519700","3575","3018051.9"
"11543937000","72519700","3576","3018311.4"
"11545017000","72642500","3576","3018594.0"
"11546131000","72189300","3576","3018883.4"
"11547123000","72189300","3576","3019143.3"
"11548203000","72664900","3576","3019425.5"
"11549061000","72664900","3576","3019649.6"
"11550059000","72547200","3576","3019910.3"
"11551172000","72546800","3576","3020200.9"
"11552163000","72546800","3576","3020459.1"
"11553022000","72583000","3576","3020684.4"
"11554014000","72583000","3576","3020942.6"
"11554872000","72481400","3576","3021167.0"
"11556119000","72527700","3577","3021492.7"
"11556976000","72527700","3577","3021716.7"
"11557969000","72608100","3576","3021976.2"
"11558828000","72608100","3576","3022200.6"
"11559820000","72557900","3577","3022459.6"
"11560938000","72424200","3575","3022751.2"
"11561929000","72424200","3575","3023010.2"
"11562787000","72608100","3575","3023234.6"
"11563780000","72608100","3576","3023493.2"
"11564859000","72461100","3575","3023775.0"
"11565972000","72441500","3575","3024065.3"
"11566964000","72441500","3575","3024324.3"
"11568042000","72562500","3575","3024606.1"
"11568900000","72562500","3575","3024830.1"
"11569893000","72621200","3576","3025090.0"
"11571017000","72574400","3576","3025383.6"
"11572011000","72574400","3576","3025643.5"
"11573090000","72529400","3575","3025924.9"
"11573948000","72529400","3575","3026148.5"
"11574940000","72481400","3575","3026407.5"
"11576053000","72399800","3575","3026697.8"
"11577046000","72399800","3575","3026957.2"
"11577904000","72557900","3575","3027181.2"
"11578895000","72557900","3574","3027440.7"
"11579753000","72696700","3574","3027665.1"
"11581005000","72511900","3574","3027992.1"
"11581863000","72511900","3574","3028215.7"
"11582856000","72393000","3574","3028474.3"
"11583713000","72393000","3574","3028699.1"
"11584706000","72646400","3574","3028958.2"
"11585819000","72652100","3573","3029249.3"
"11586811000","72652100","3573","3029507.4"
"11587668000","72418000","3574","3029731.5"
"11588662000","72418000","3574","3029990.9"
"11589743000","72597700","3574","3030273.6"
"11590862000","72341300","3573","3030565.1"
"11591855000","72341300","3573","3030824.1"
"11592934000","72495300","3573","3031105.9"
"11593793000","72495300","3572","3031330.8"
"11594787000","72571000","3573","3031589.8"
"11596122000","72504400","3573","3031938.3"
"11596979000","72504400","3573","3032162.3"
"11597972000","72494600","3573","3032421.3"
"11599052000","72720800","3573","3032704.0"
"11599910000","72720800","3573","3032928.0"
"11601164000","72375800","3573","3033254.1"
"11602022000","72375800","3573","3033478.5"
"11603014000","72583000","3573","3033737.6"
"11603871000","72583000","3573","3033961.6"
"11604864000","72646400","3573","3034221.4"
"11605978000","72294600","3573","3034511.3"
"11606970000","72294600","3573","3034771.1"
"11607828000","72684600","3574","3034995.6"
"11608820000","72684600","3573","3035255.0"
"11609679000","72519700","3572","3035478.6"
"11610931000","72418300","3573","3035805.2"
"11611790000","72418300","3573","3036030.0"
"11612787000","72635400","3573","3036290.3"
"11613645000","72635400","3573","3036514.3"
"11614638000","72469500","3574","3036773.4"
"11615752000","72253000","3574","3037063.2"
"11616749000","72253000","3574","3037324.7"
"11617828000","72643400","3574","3037606.1"
"11618908000","72438000","3575","3037887.5"
"11619766000","72438000","3574","3038111.5"
"11621019000","72597900","3574","3038439.3"
"11621877000","72597900","3574","3038663.8"
"11622870000","72431300","3574","3038921.9"
"11623949000","72720800","3574","3039204.6"
"11624808000","72720800","3574","3039428.6"
"11626055000","72406900","3575","3039753.5"
"11626914000","72406900","3575","3039978.3"
"11627906000","72684600","3574","3040237.8"
"11628764000","72684600","3574","3040461.4"
"11629756000","72354700","3575","3040719.5"
"11630876000","72613900","3575","3041012.3"
"11631868000","72613900","3575","3041271.8"
"11632726000","72583000","3574","3041495.8"
"11633718000","72583000","3574","3041755.7"
"11634577000","72621200","3574","3041979.7"
"11635825000","72490500","3575","3042305.4"
"11636683000","72490500","3576","3042529.8"
"11637676000","72621200","3576","3042789.2"
"11638534000","72621200","3575","3043014.1"
"11639527000","72532800","3575","3043272.7"
"11640646000","72550700","3576","3043565.1"
"11641639000","72550700","3576","3043824.9"
"11642719000","72529400","3576","3044106.3"
"11643800000","72569200","3576","3044388.6"
"11644657000","72569200","3576","3044612.6"
"11645905000","72629500","3576","3044939.1"
"11646764000","72629500","3576","3045162.7"
"11647756000","72557900","3576","3045422.6"
"11648836000","72503600","3576","3045704.4"
"11649693000","72503600","3576","3045928.0"
"11650948000","72520400","3576","3046255.8"
"11651806000","72520400","3576","3046478.5"
"11652797000","72291300","3576","3046737.1"
"11653655000","72291300","3576","3046961.6"
"11654652000","72622300","3576","3047221.9"
"11655765000","72505100","3576","3047512.5"
"11656757000","72505100","3576","3047772.4"
"11657615000","72583000","3576","3047996.0"
"11658607000","72583000","3576","3048255.9"
"11659466000","72494600","3577","3048479.0"
"11660720000","72531300","3577","3048806.4"
"11661578000","72531300","3576","3049030.4"
"11662570000","72519700","3576","3049289.5"
"11663428000","72519700","3577","3049513.9"
"11664421000","72621200","3577","3049773.3"
"11665535000","72399800","3577","3050063.6"
"11666527000","72399800","3577","3050323.5"
"11667607000","72608400","3577","3050605.3"
"11668466000","72608400","3577","3050829.3"
"11669457000","72519700","3577","3051088.3"
"11670798000","72542500","3578","3051438.5"
"11671657000","72542500","3578","3051663.3"
"11672650000","72571000","3578","3051922.4"
"11673731000","72786200","3578","3052205.4"
"11674589000","72786200","3578","3052429.5"
"11675837000","72551800","3578","3052755.6"
"11676696000","72551800","3578","3052979.6"
"11677688000","72494600","3579","3053238.6"
"11678546000","72494600","3579","3053462.6"
"11679539000","72621200","3579","3053722.5"
"11680659000","72090700","3580","3054013.2"
"11681650000","72090700","3580","3054272.6"
"11682509000","72519700","3580","3054496.2"
"11683501000","72519700","3580","3054755.7"
"11684358000","72671500","3579","3054980.1"
"11685606000","72527700","3579","3055305.8"
"11686464000","72527700","3579","3055530.2"
"11687455000","72608100","3579","3055789.2"
"11688313000","72608100","3579","3056013.3"
"11689306000","72431300","3579","3056271.9"
"11690425000","72801800","3579","3056565.1"
"11691417000","72801800","3579","3056823.2"
"11692497000","72438700","3579","3057105.5"
"11693356000","72438700","3579","3057329.9"
"11694349000","72596100","3579","3057589.4"
"11695462000","72610300","3579","3057880.5"
"11696458000","72610300","3579","3058141.2"
"11697316000","72622300","3579","3058365.2"
"11698307000","72622300","3579","3058623.8"
"11699165000","72468200","3579","3058847.4"
"11700418000","72381300","3579","3059173.9"
"11701276000","72381300","3579","3059398.4"
"11702269000","72621200","3580","3059657.8"
"11703127000","72621200","3579","3059882.2"
"11704119000","72583000","3579","3060141.3"
"11705233000","72715600","3579","3060432.8"
"11706225000","72715600","3579","3060692.2"
"11707084000","72557900","3579","3060916.3"
"11708077000","72557900","3578","3061176.1"
"11709156000","72551800","3578","3061457.5"
"11710276000","72613900","3578","3061750.3"
"11711268000","72613900","3579","3062010.2"
"11712125000","72608100","3578","3062233.8"
"11713119000","72608100","3578","3062493.6"
"11714198000","72586000","3578","3062775.4"
"11715311000","72757400","3578","3063067.0"
"11716303000","72757400","3578","3063326.0"
"11717384000","72551800","3578","3063608.2"
"11718241000","72551800","3578","3063832.2"
"11719234000","72646400","3578","3064092.1"
"11720353000","72550700","3578","3064384.5"
"11721345000","72550700","3577","3064643.5"
"11722204000","72583000","3577","3064867.9"
"11723199000","72583000","3577","3065127.4"
"11724058000","72597300","3577","3065352.7"
"11725305000","72564900","3577","3065678.3"
"11726164000","72564900","3577","3065902.4"
"11727156000","72406200","3577","3066161.0"
"11728014000","72406200","3577","3066385.8"
"11729006000","72734900","3577","3066645.3"
"11730126000","72613900","3577","3066938.1"
"11731119000","72613900","3576","3067197.9"
"11731977000","72621200","3577","3067421.9"
"11732970000","72621200","3577","3067681.0"
"11734050000","72529400","3577","3067963.2"
"11735164000","72399800","3577","3068253.5"
"11736157000","72399800","3577","3068514.2"
"11737236000","72699000","3577","3068796.0"
"11738100000","72699000","3577","3069021.7"
"11739092000","72610300","3578","3069281.1"
"11740212000","72760200","3577","3069574.3"
"11741204000","72760200","3577","3069832.9"
"11742285000","72529400","3577","3070115.6"
"11743144000","72529400","3577","3070339.6"
"11744136000","72532800","3577","3070599.1"
"11745249000","72546800","3577","3070889.7"
"11746242000","72546800","3576","3071149.6"
"11747100000","72621200","3576","3071373.6"
"11748092000","72621200","3577","3071633.5"
"11748950000","72608100","3577","3071857.1"
"11750204000","72624800","3577","3072184.9"
"11751062000","72624800","3577","3072408.9"
"11752054000","72684600","3577","3072669.2"
"11752912000","72684600","3577","3072892.8"
"11753904000","72608100","3577","3073152.7"
"11755018000","72610300","3577","3073443.8"
"11756010000","72610300","3577","3073701.9"
"11756868000","72431300","3577","3073926.4"
"11757861000","72431300","3578","3074186.2"
"11758941000","72529400","3578","3074467.6"
"11760060000","72592300","3578","3074760.0"
"11761053000","72592300","3578","3075019.0"
"11762132000","72495300","3578","3075300.8"
"11762991000","72495300","3578","3075525.7"
"11763985000","72634300","3578","3075785.1"
"11765099000","72568600","3578","3076076.2"
"11766091000","72568600","3577","3076335.3"
"11767171000","72461100","3578","3076616.7"
"11768029000","72461100","3577","3076839.8"
"11769021000","72431300","3578","3077099.3"
"11770140000","72487500","3578","3077391.2"
"11771133000","72487500","3577","3077650.7"
"11771991000","72494600","3578","3077874.3"
"11772984000","72494600","3577","3078134.1"
"11773841000","72583000","3577","3078357.7"
"11775087000","72696300","3577","3078683.8"
"11775946000","72696300","3577","3078907.4"
"11776938000","72329600","3577","3079165.6"
"11777795000","72329600","3577","3079389.6"
"11778788000","72456300","3577","3079648.2"
"11779907000","72487500","3576","3079940.2"
"11780904000","72487500","3576","3080200.5"
"11781763000","72585300","3576","3080425.3"
"11782755000","72585300","3577","3080684.3"
"11783836000","72551800","3576","3080966.6"
"11784949000","72399800","3577","3081256.8"
"11785942000","72399800","3577","3081516.3"
"11787022000","72586000","3577","3081798.5"
"11788102000","72177900","3577","3082079.1"
"11788961000","72177900","3576","3082303.5"
"11790215000","72531900","3577","3082630.9"
"11791074000","72531900","3577","3082855.3"
"11792067000","72532800","3577","3083114.3"
"11793147000","72569200","3577","3083396.6"
"11794004000","72569200","3577","3083620.6"
"11795252000","72540200","3577","3083946.3"
"11796109000","72540200","3578","3084169.9"
"11797101000","72379700","3578","3084428.0"
"11797960000","72379700","3578","3084652.1"
"11798952000","72596100","3578","3084911.9"
"11800072000","72655500","3578","3085204.7"
"11801064000","72655500","3578","3085463.7"
"11801923000","72557900","3578","3085688.2"
"11802915000","72557900","3578","3085947.2"
"11803773000","72456300","3578","3086170.8"
"11805021000","72584400","3579","3086496.9"
"11805878000","72584400","3578","3086721.8"
"11806869000","72658400","3577","3086980.4"
"11807727000","72658400","3577","3087204.0"
"11808720000","72431300","3577","3087463.0"
"11809834000","72399800","3577","3087753.2"
"11810832000","72399800","3577","3088014.4"
"11811912000","72610300","3577","3088296.6"
"11812771000","72610300","3577","3088521.0"
"11813762000","72481400","3577","3088779.2"
"11815097000","72504400","3576","3089127.7"
"11815954000","72504400","3576","3089352.1"
"11816946000","72633300","3576","3089611.2"
"11818026000","72460700","3576","3089893.0"
"11818884000","72460700","3577","3090116.6"
"11820138000","72431300","3576","3090443.5"
"11820996000","72431300","3576","3090667.9"
"11821992000","72597300","3577","3090928.2"
"11822851000","72597300","3577","3091152.7"
"11823843000","72557900","3578","3091411.7"
"11824957000","72358200","3578","3091702.0"
"11825950000","72358200","3578","3091961.8"
"11826809000","72659400","3578","3092186.3"
"11827800000","72659400","3578","3092445.3"
"11828663000","72495900","3578","3092670.2"
"11829912000","72641100","3578","3092996.7"
"11830776000","72641100","3577","3093222.0"
"11831768000","72484000","3578","3093481.0"
"11832626000","72484000","3578","3093705.0"
"11833618000","72519700","3577","3093964.0"
"11834732000","72189300","3577","3094253.4"
"11835724000","72189300","3576","3094512.5"
"11836804000","72529400","3577","3094794.7"
"11837663000","72529400","3576","3095019.1"
"11838655000","72456300","3576","3095277.3"
"11839768000","72546800","3576","3095568.0"
"11840765000","72546800","3576","3095828.3"
"11841623000","72635400","3576","3096053.1"
"11842615000","72635400","3576","3096312.6"
"11843473000","72519700","3576","3096536.2"
"11844721000","72396600","3576","3096861.5"
"11845579000","72396600","3576","3097085.0"
"11846570000","72506500","3576","3097344.1"
"11847428000","72506500","3576","3097567.2"
"11848420000","72519700","3575","3097827.1"
"11849535000","72463400","3576","3098117.8"
"11850532000","72463400","3576","3098378.5"
"11851391000","72673500","3576","3098603.4"
"11852384000","72673500","3576","3098862.8"
"11853464000","72586000","3576","3099145.0"
"11854577000","72610300","3575","3099436.1"
"11855569000","72610300","3576","3099695.6"
"11856427000","72418000","3576","3099918.3"
"11857420000","72418000","3576","3100179.1"
"11858500000","72642500","3576","3100460.4"
"11859613000","72757400","3575","3100752.0"
"11860611000","72757400","3576","3101011.8"
"11861691000","72519900","3576","3101294.5"
"11862550000","72519900","3576","3101518.1"
"11863540000","72418000","3576","3101776.7"
"11864659000","72592300","3576","3102069.0"
"11865651000","72592300","3577","3102327.7"
"11866510000","72557900","3577","3102552.5"
"11867501000","72557900","3577","3102811.5"
"11868360000","72646400","3576","3103036.4"
"11869608000","72490500","3576","3103362.1"
"11870471000","72490500","3577","3103587.4"
"11871463000","72534100","3577","3103846.4"
"11872321000","72534100","3577","3104070.4"
"11873313000","72544800","3576","3104329.4"
"11874427000","72568600","3576","3104620.5"
"11875419000","72568600","3576","3104880.0"
"11876278000","72621200","3576","3105104.4"
"11877270000","72621200","3576","3105363.9"
"11878350000","72608400","3576","3105646.1"
"11879464000","72358200","3576","3105936.3"
"11880463000","72358200","3576","3106197.9"
"11881542000","72576300","3576","3106479.3"
"11882401000","72576300","3576","3106703.3"
"11883393000","72557900","3577","3106962.8"
"11884508000","72358200","3578","3107253.0"
"11885500000","72358200","3577","3107512.5"
"11886580000","72608400","3576","3107794.7"
"11887437000","72608400","3577","3108018.7"
"11888429000","72569900","3576","3108277.7"
"11889543000","72358200","3577","3108568.0"
"11890541000","72358200","3576","3108829.1"
"11891399000","72610300","3576","3109053.1"
"11892391000","72610300","3576","3109312.2"
"11893249000","72583000","3576","3109536.6"
"11894497000","72339800","3577","3109861.4"
"11895356000","72339800","3577","3110085.9"
"11896346000","72671500","3576","3110345.3"
"11897204000","72671500","3576","3110568.9"
"11898196000","72608100","3576","3110828.8"
"11899309000","72399800","3575","3111119.0"
"11900307000","72399800","3575","3111380.2"
"11901165000","72572200","3575","3111603.8"
"11902158000","72572200","3576","3111863.2"
"11903238000","72563500","3576","3112145.5"
"11904351000","72441500","3576","3112435.7"
"11905344000","72441500","3576","3112694.7"
"11906428000","72564600","3576","3112978.2"
"11907286000","72564600","3577","3113202.3"
"11908279000","72684600","3577","3113462.5"
"11909393000","72505100","3577","3113753.2"
"11910391000","72505100","3576","3114013.5"
"11911470000","72429400","3576","3114294.9"
"11912328000","72429400","3576","3114519.8"
"11913321000","72557900","3576","3114778.4"
"11914435000","72294600","3576","3115068.2"
"11915427000","72294600","3576","3115328.1"
"11916285000","72557900","3576","3115551.7"
"11917277000","72557900","3576","3115811.5"
"11918135000","72671500","3576","3116035.5"
"11919384000","72453300","3576","3116361.2"
"11920247000","72453300","3576","3116586.9"
"11921240000","72484000","3575","3116845.5"
"11922097000","72484000","3575","3117069.6"
"11923089000","72481400","3575","3117328.2"
"11924204000","72568600","3575","3117619.3"
"11925196000","72568600","3575","3117878.7"
"11926054000","72557900","3576","3118102.7"
"11927047000","72557900","3576","3118362.6"
"11928127000","72586000","3576","3118644.4"
"11929242000","72358200","3576","3118934.7"
"11930241000","72358200","3576","3119195.8"
"11931320000","72553900","3576","3119477.6"
"11932399000","72481000","3576","3119759.0"
"11933257000","72481000","3576","3119983.8"
"11934509000","72564400","3575","3120310.4"
"11935368000","72564400","3576","3120534.4"
"11936362000","72571000","3576","3120794.3"
"11937441000","72720800","3577","3121076.9"
"11938299000","72720800","3576","3121300.5"
"11939546000","72317500","3576","3121624.9"
"11940410000","72317500","3576","3121851.5"
"11941402000","72736600","3576","3122110.9"
"11942261000","72736600","3576","3122335.4"
"11943253000","72494600","3576","3122594.0"
"11944366000","72336100","3575","3122883.8"
"11945358000","72336100","3575","3123142.8"
"11946216000","72583000","3576","3123367.3"
"11947208000","72583000","3576","3123626.7"
"11948072000","72572200","3577","3123852.0"
"11949320000","72490500","3577","3124177.7"
"11950184000","72490500","3576","3124402.1"
"11951176000","72395900","3576","3124661.6"
"11952035000","72395900","3576","3124885.6"
"11953027000","72621200","3576","3125145.5"
"11954141000","72358200","3576","3125435.7"
"11955135000","72358200","3576","3125694.7"
"11956214000","72586000","3576","3125977.4"
"11957071000","72586000","3576","3126201.4"
"11958063000","72633300","3576","3126460.9"
"11959398000","72504400","3576","3126809.3"
"11960263000","72504400","3577","3127035.4"
"11961256000","72560300","3577","3127294.5"
"11962336000","72677700","3577","3127577.1"
"11963194000","72677700","3578","3127801.1"
"11964442000","72518200","3578","3128126.8"
"11965300000","72518200","3578","3128351.3"
"11966292000","72684600","3578","3128611.1"
"11967151000","72684600","3577","3128835.6"
"11968143000","72494600","3578","3129094.2"
"11969258000","72463400","3578","3129384.8"
"11970256000","72463400","3578","3129645.6"
"11971114000","72522200","3578","3129869.6"
"11972106000","72522200","3578","3130128.6"
"11972964000","72456300","3578","3130352.2"
"11974212000","72433700","3578","3130677.5"
"11975071000","72433700","3579","3130901.5"
"11976063000","72621200","3579","3131161.4"
"11976922000","72621200","3579","3131385.8"
"11977915000","72507800","3578","3131644.8"
"11979028000","72505100","3578","3131935.5"
"11980027000","72505100","3578","3132196.6"
"11981107000","72610300","3578","3132478.9"
"11981965000","72610300","3578","3132702.9"
"11982956000","72569900","3577","3132961.9"
"11984069000","72757400","3577","3133253.4"
"11985060000","72757400","3577","3133512.4"
"11985918000","72506500","3577","3133736.0"
"11986911000","72506500","3577","3133995.9"
"11987769000","72557900","3577","3134219.5"
"11989016000","72245800","3578","3134543.9"
"11989879000","72245800","3578","3134770.0"
"11990876000","72586400","3578","3135029.9"
"11991734000","72586400","3578","3135253.5"
"11992727000","72431300","3579","3135512.5"
"11993841000","72610300","3579","3135803.6"
"11994834000","72610300","3579","3136063.1"
"11995692000","72659400","3579","3136287.9"
"11996685000","72659400","3579","3136547.0"
"11997765000","72529400","3579","3136829.2"
"11998879000","72673800","3580","3137120.7"
"11999871000","72673800","3580","3137379.7"
"12000735000","72572200","3580","3137605.5"
"12001727000","72572200","3581","3137863.6"
"12002808000","72416300","3581","3138145.9"
"12003922000","72673800","3580","3138437.4"
"12004915000","72673800","3580","3138696.8"
"12005995000","72699000","3580","3138979.9"
"12006853000","72699000","3580","3139203.9"
"12007846000","72494600","3580","3139463.0"
"12008959000","72505100","3580","3139753.6"
"12009952000","72505100","3580","3140013.5"
"12010815000","72698600","3579","3140239.2"
"12011807000","72698600","3579","3140497.8"
"12012665000","72393000","3579","3140721.4"
"12013912000","72527700","3579","3141047.1"
"12014771000","72527700","3579","3141271.9"
"12015763000","72583000","3579","3141530.6"
"12016620000","72583000","3579","3141754.6"
"12017612000","72544800","3579","3142013.6"
"12018726000","72673800","3579","3142305.1"
"12019718000","72673800","3579","3142563.7"
"12020582000","72547200","3579","3142789.8"
"12021576000","72547200","3578","3143049.3"
"12022655000","72472900","3578","3143330.7"
"12023768000","72546800","3578","3143621.3"
"12024760000","72546800","3578","3143880.8"
"12025838000","72584900","3578","3144162.2"
"12026697000","72584900","3577","3144386.6"
"12027690000","72596100","3578","3144646.1"
"12028803000","72610300","3578","3144937.2"
"12029796000","72610300","3579","3145196.2"
"12030882000","72497600","3579","3145479.7"
"12031745000","72497600","3579","3145705.0"
"12032737000","72445900","3579","3145963.6"
"12033850000","72757400","3579","3146255.1"
"12034842000","72757400","3579","3146513.7"
"12035700000","72481400","3579","3146737.7"
"12036692000","72481400","3579","3146997.6"
"12037551000","72684600","3578","3147222.0"
"12038798000","72433700","3578","3147547.3"
"12039656000","72433700","3579","3147770.9"
"12040657000","72485300","3578","3148032.4"
"12041516000","72485300","3578","3148256.5"
"12042508000","72519700","3578","3148515.5"
"12043621000","72820800","3577","3148807.4"
"12044614000","72820800","3577","3149066.0"
"12045471000","72519700","3577","3149290.5"
"12046465000","72519700","3577","3149549.5"
"12047544000","72529400","3577","3149831.7"
"12048659000","72463400","3578","3150122.4"
"12049651000","72463400","3577","3150381.0"
"12050737000","72463500","3576","3150664.5"
"12051595000","72463500","3576","3150889.4"
"12052589000","72634300","3576","3151148.8"
"12053923000","72661800","3577","3151497.7"
"12054781000","72661800","3577","3151721.7"
"12055774000","72532800","3577","3151981.2"
"12056854000","72460700","3577","3152263.0"
"12057713000","72460700","3577","3152487.8"
"12058961000","72663100","3577","3152813.9"
"12059820000","72663100","3577","3153038.0"
"12060817000","72585300","3577","3153299.1"
"12061676000","72585300","3578","3153522.7"
"12062668000","72494600","3578","3153782.1"
"12063782000","72505100","3578","3154072.8"
"12064774000","72505100","3578","3154331.8"
"12065632000","72583000","3578","3154556.3"
"12066625000","72583000","3577","3154815.3"
"12067484000","72596100","3577","3155040.2"
"12068732000","72208700","3577","3155364.6"
"12069590000","72208700","3577","3155589.4"
"12070588000","72648400","3577","3155850.2"
"12071446000","72648400","3577","3156074.2"
"12072439000","72557900","3578","3156333.6"
"12073556000","72570500","3578","3156625.6"
"12074549000","72570500","3577","3156885.0"
"12075629000","72586000","3578","3157167.2"
"12076708000","72438000","3578","3157448.6"
"12077567000","72438000","3578","3157672.6"
"12078814000","72629500","3578","3157999.2"
"12079672000","72629500","3578","3158222.8"
"12080669000","72509000","3578","3158483.5"
"12081750000","72677700","3578","3158766.1"
"12082607000","72677700","3578","3158989.7"
"12083855000","72595900","3578","3159316.3"
"12084714000","72595900","3579","3159539.9"
"12085706000","72469500","3579","3159799.3"
"12086564000","72469500","3578","3160023.3"
"12087556000","72671500","3579","3160283.2"
"12088670000","72463400","3578","3160573.9"
"12089663000","72463400","3578","3160832.9"
"12090527000","72585300","3579","3161059.0"
"12091519000","72585300","3579","3161318.0"
"12092378000","72557900","3579","3161542.5"
"12093626000","72678300","3579","3161869.0"
"12094484000","72678300","3579","3162093.0"
"12095476000","72519700","3579","3162352.1"
"12096335000","72519700","3579","3162577.3"
"12097327000","72659400","3580","3162836.4"
"12098441000","72505100","3580","3163127.0"
"12099434000","72505100","3580","3163386.1"
"12100519000","72576300","3580","3163670.0"
"12101377000","72576300","3580","3163893.6"
"12102369000","72544800","3580","3164153.0"
"12103482000","72399800","3579","3164443.3"
"12104474000","72399800","3579","3164701.9"
"12105332000","72418000","3579","3164925.5"
"12106324000","72418000","3579","3165184.1"
"12107182000","72393000","3579","3165407.7"
"12108429000","72715600","3579","3165734.2"
"12109288000","72715600","3579","3165958.2"
"12110286000","72522200","3579","3166218.9"
"12111144000","72522200","3579","3166443.4"
"12112137000","72557900","3579","3166702.4"
"12113250000","72441500","3578","3166992.6"
"12114243000","72441500","3578","3167252.1"
"12115100000","72544800","3578","3167475.7"
"12116097000","72544800","3578","3167735.6"
"12117176000","72508200","3578","3168017.8"
"12118291000","72568600","3578","3168308.9"
"12119283000","72568600","3578","3168567.5"
"12120147000","72484000","3578","3168793.2"
"12121139000","72484000","3578","3169052.7"
"12122219000","72664900","3578","3169335.3"
"12123332000","72399800","3578","3169625.6"
"12124326000","72399800","3578","3169884.6"
"12125406000","72450500","3578","3170166.4"
"12126264000","72450500","3578","3170390.8"
"12127256000","72456300","3578","3170649.0"
"12128371000","72673800","3578","3170940.5"
"12129363000","72673800","3578","3171199.6"
"12130227000","72547200","3577","3171425.3"
"12131219000","72547200","3577","3171684.3"
"12132077000","72456300","3577","3171907.9"
"12133324000","72527700","3578","3172233.6"
"12134182000","72527700","3577","3172457.6"
"12135173000","72506500","3577","3172716.2"
"12136032000","72506500","3576","3172940.2"
"12137023000","72393000","3577","3173198.4"
"12138138000","72568600","3576","3173489.5"
"12139130000","72568600","3576","3173748.9"
"12139994000","72585300","3576","3173974.6"
"12140988000","72585300","3576","3174234.5"
"12142068000","72563500","3575","3174516.3"
"12143181000","72189300","3575","3174805.7"
"12144173000","72189300","3575","3175065.6"
"12145032000","72583000","3575","3175289.2"
"12146029000","72583000","3575","3175549.9"
"12147109000","72429400","3574","3175830.9"
"12148222000","72652100","3574","3176122.0"
"12149214000","72652100","3574","3176381.0"
"12150300000","72711500","3574","3176665.8"
"12151157000","72711500","3574","3176889.3"
"12152149000","72418000","3574","3177148.0"
"12153263000","72505100","3574","3177438.6"
"12154255000","72505100","3574","3177697.2"
"12155114000","72494600","3573","3177921.7"
"12156106000","72494600","3572","3178180.7"
"12156964000","72456300","3573","3178404.3"
"12158216000","72605500","3573","3178731.7"
"12159075000","72605500","3573","3178955.7"
"12160072000","72509000","3573","3179216.0"
"12160929000","72509000","3573","3179440.4"
"12161922000","72646400","3573","3179699.9"
"12163036000","72253000","3574","3179989.7"
"12164028000","72253000","3573","3180249.1"
"12164886000","72519700","3573","3180472.7"
"12165878000","72519700","3573","3180732.2"
"12166958000","72517700","3573","3181013.6"
"12168072000","72505100","3573","3181304.2"
"12169065000","72505100","3573","3181564.1"
"12170148000","72621000","3573","3181847.2"
"12171007000","72621000","3573","3182070.8"
"12172001000","72507800","3573","3182330.7"
"12173113000","72483100","3573","3182620.9"
"12174106000","72483100","3573","3182879.9"
"12175187000","72337400","3573","3183160.9"
"12176045000","72337400","3573","3183384.9"
"12177037000","72557900","3573","3183644.4"
"12178152000","72463400","3573","3183935.0"
"12179144000","72463400","3574","3184195.3"
"12180008000","72673500","3574","3184420.6"
"12181000000","72673500","3574","3184678.4"
"12181859000","72367900","3574","3184902.8"
"12183106000","72621700","3574","3185228.9"
"12183964000","72621700","3574","3185453.4"
"12184957000","72596100","3575","3185712.8"
"12185816000","72596100","3575","3185936.8"
"12186808000","72367900","3575","3186195.0"
"12187922000","72715600","3575","3186486.5"
"12188914000","72715600","3575","3186745.1"
"12189773000","72557900","3576","3186970.0"
"12190772000","72557900","3575","3187230.3"
"12191852000","72384800","3575","3187511.7"
"12192964000","72546800","3575","3187802.3"
"12193956000","72546800","3575","3188061.4"
"12195036000","72574200","3575","3188343.6"
"12195894000","72574200","3575","3188568.0"
"12196887000","72557900","3575","3188827.1"
"12198222000","72592200","3575","3189176.0"
