Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"30887387000","686500","3594","28741.2"
"30888466000","686500","3594","28744.2"
"30889551000","686500","3594","28746.7"
"30890630000","686500","3594","28749.2"
"30891964000","686500","3594","28752.6"
"30893043000","686500","3594","28755.2"
"30894121000","686500","3594","28758.2"
"30895199000","686500","3594","28760.7"
"30896278000","686500","3594","28763.2"
"30897611000","689100","3593","28766.6"
"30898691000","689100","3593","28769.2"
"30899775000","689100","3594","28772.2"
"30900854000","689100","3593","28774.7"
"30901933000","689100","3593","28777.2"
"30903266000","689100","3593","28780.6"
"30904349000","689100","3593","28783.2"
"30905427000","689100","3593","28786.2"
"30906506000","689100","3594","28789.1"
"30907586000","689100","3593","28791.2"
"30908920000","689100","3594","28794.6"
"30910004000","689100","3593","28797.2"
"30911083000","689100","3593","28800.2"
"30912162000","689100","3594","28802.7"
"30913241000","689100","3593","28805.2"
"30914576000","689100","3593","28808.6"
"30915654000","689100","3594","28811.2"
"30916733000","689100","3594","28814.2"
"30917812000","689100","3594","28816.7"
"30918891000","689100","3595","28819.7"
"30920232000","689100","3594","28822.6"
"30921311000","691300","3595","28825.6"
"30922388000","691300","3595","28828.2"
"30923467000","691300","3594","28830.7"
"30924545000","691300","3595","28833.7"
"30925880000","691300","3594","28836.6"
"30926959000","691300","3595","28839.6"
"30928038000","691300","3594","28842.2"
"30929117000","691300","3595","28844.7"
"30930201000","691300","3595","28847.7"
"30931536000","691300","3595","28850.6"
"30932614000","691300","3596","28853.6"
"30933693000","691300","3595","28856.2"
"30934773000","691300","3596","28858.7"
"30935852000","691300","3595","28861.7"
"30937186000","691300","3596","28864.6"
"30938265000","691300","3596","28867.6"
"30939350000","691300","3596","28870.2"
"30940429000","691300","3596","28873.1"
"30941506000","691300","3596","28875.7"
"30942840000","691300","3596","28879.1"
"30943920000","691300","3596","28881.6"
"30944998000","686600","3596","28884.2"
"30946081000","686600","3596","28887.1"
"30947161000","686600","3597","28890.1"
"30948495000","686600","3597","28893.1"
"30949579000","686600","3596","28895.6"
"30950658000","686600","3597","28898.6"
"30951737000","686600","3597","28901.1"
"30952816000","686600","3597","28903.7"
"30954152000","686600","3597","28907.1"
"30955231000","686600","3597","28909.6"
"30956308000","686600","3597","28912.6"
"30957387000","686600","3597","28915.1"
"30958466000","686600","3597","28917.7"
"30959806000","686600","3598","28921.1"
"30960886000","686600","3598","28923.6"
"30961964000","686600","3597","28926.2"
"30963042000","686600","3597","28929.1"
"30964121000","686600","3597","28931.7"
"30965457000","686600","3597","28935.1"
"30966536000","686600","3597","28937.6"
"30967614000","686600","3597","28940.2"
"30968694000","691400","3598","28943.1"
"30969778000","691400","3597","28945.7"
"30971112000","691400","3598","28949.1"
"30972192000","691400","3597","28951.6"
"30973271000","691400","3597","28954.2"
"30974350000","691400","3597","28957.1"
"30975428000","691400","3597","28959.7"
"30976763000","691400","3598","28963.1"
"30977841000","691400","3597","28965.6"
"30978920000","691400","3597","28968.2"
"30980004000","691400","3598","28971.1"
"30981083000","691400","3597","28973.7"
"30982418000","691400","3598","28977.1"
"30983496000","691400","3597","28979.6"
"30984573000","691400","3597","28982.2"
"30985652000","691400","3598","28984.7"
"30986732000","691400","3597","28987.7"
"30988072000","691400","3598","28990.7"
"30989151000","691400","3598","28993.6"
"30990234000","691400","3597","28996.2"
"30991313000","691400","3597","28999.1"
"30992391000","686300","3598","29001.7"
"30993725000","686300","3597","29004.7"
"30994804000","686300","3597","29007.6"
"30995883000","686300","3597","29010.2"
"30996963000","686300","3597","29012.7"
"30998041000","686300","3598","29015.7"
"30999382000","686300","3597","29018.7"
"31000461000","686300","3598","29021.6"
"31001540000","686300","3597","29024.2"
"31002619000","686300","3598","29026.7"
"31003698000","686300","3597","29029.7"
"31005032000","686300","3596","29032.7"
"31006111000","686300","3597","29035.6"
"31007190000","686300","3597","29038.2"
"31008269000","686300","3597","29040.7"
"31009352000","686300","3597","29043.7"
"31010686000","686300","3596","29046.7"
"31011764000","686300","3597","29049.6"
"31012844000","686300","3596","29052.2"
"31013923000","686300","3597","29054.7"
"31015001000","686300","3596","29057.7"
"31016335000","684100","3597","29060.7"
"31017414000","684100","3596","29063.6"
"31018493000","684100","3597","29066.2"
"31019577000","684100","3596","29068.7"
"31020655000","684100","3597","29071.7"
"31021990000","684100","3596","29074.7"
"31023069000","684100","3597","29077.6"
"31024148000","684100","3597","29080.2"
"31025227000","684100","3596","29082.7"
"31026306000","684100","3597","29085.7"
"31027641000","684100","3596","29088.7"
"31028719000","684100","3596","29091.6"
"31029809000","684100","3596","29094.2"
"31030888000","684100","3597","29097.2"
"31031966000","684100","3597","29099.7"
"31033300000","684100","3596","29102.7"
"31034379000","684100","3597","29105.6"
"31035459000","684100","3596","29108.2"
"31036538000","684100","3597","29110.7"
"31037617000","684100","3597","29113.7"
"31038950000","684100","3596","29116.7"
"31040033000","691400","3596","29119.6"
"31041112000","691400","3597","29122.2"
"31042191000","691400","3596","29125.2"
"31043270000","691400","3596","29127.7"
"31044605000","691400","3596","29131.1"
"31045683000","691400","3596","29133.6"
"31046763000","691400","3597","29136.2"
"31047841000","691400","3596","29139.2"
"31048920000","691400","3596","29141.7"
"31050260000","691400","3596","29145.1"
"31051339000","691400","3596","29147.6"
"31052418000","691400","3596","29150.2"
"31053497000","691400","3596","29153.2"
"31054575000","691400","3596","29155.7"
"31055910000","691400","3596","29159.1"
"31056988000","691400","3595","29161.6"
"31058066000","691400","3596","29164.2"
"31059145000","691400","3596","29167.2"
"31060230000","691400","3596","29169.7"
"31061563000","691400","3596","29173.1"
"31062642000","691400","3596","29175.6"
"31063721000","691600","3596","29178.6"
"31064800000","691600","3596","29181.2"
"31065879000","691600","3596","29183.7"
"31067213000","691600","3596","29187.1"
"31068292000","691600","3596","29189.6"
"31069376000","691600","3596","29192.6"
"31070456000","691600","3596","29195.2"
"31071565000","691600","3596","29198.1"
"31072898000","691600","3595","29201.1"
"31073977000","691600","3596","29204.1"
"31075057000","691600","3596","29206.6"
"31076136000","691600","3596","29209.2"
"31077215000","691600","3597","29212.1"
"31078549000","691600","3596","29215.1"
"31079633000","691600","3596","29218.1"
"31080713000","691600","3597","29221.0"
"31081791000","691600","3596","29223.2"
"31082870000","691600","3596","29226.1"
"31084204000","691600","3597","29229.1"
"31085284000","691600","3597","29232.1"
"31086362000","691600","3597","29234.6"
"31087442000","685600","3597","29237.2"
"31088521000","685600","3597","29239.7"
"31089862000","685600","3597","29243.1"
"31090941000","685600","3596","29245.6"
"31092018000","685600","3597","29248.6"
"31093098000","685600","3596","29251.2"
"31094177000","685600","3596","29253.7"
"31095511000","685600","3596","29257.1"
"31096591000","685600","3596","29259.6"
"31097670000","685600","3596","29262.6"
"31098749000","685600","3595","29265.2"
"31099833000","685600","3596","29267.7"
"31101168000","685600","3595","29271.1"
"31102246000","685600","3595","29273.6"
"31103325000","685600","3595","29276.2"
"31104403000","685600","3595","29279.2"
"31105482000","685600","3596","29281.7"
"31106815000","685600","3595","29285.1"
"31107894000","685600","3595","29287.6"
"31108973000","685600","3595","29290.2"
"31110057000","685600","3595","29293.2"
"31111137000","686300","3596","29295.7"
"31112472000","686300","3595","29299.1"
"31113554000","686300","3596","29301.6"
"31114633000","686300","3595","29304.2"
"31115713000","686300","3595","29307.2"
"31116790000","686300","3595","29309.7"
"31118125000","686300","3596","29313.1"
"31119209000","686300","3595","29315.6"
"31120287000","686300","3596","29318.2"
"31121366000","686300","3596","29321.2"
"31122445000","686300","3596","29323.7"
"31123780000","686300","3597","29327.1"
"31124858000","686300","3597","29329.6"
"31125937000","686300","3597","29332.2"
"31127016000","686300","3597","29334.7"
"31128095000","686300","3596","29337.7"
"31129435000","686300","3598","29341.1"
"31130513000","686300","3597","29343.6"
"31131592000","686300","3598","29346.2"
"31132671000","686300","3598","29349.2"
"31133750000","686300","3597","29351.7"
"31135085000","689000","3598","29355.1"
"31136162000","689000","3598","29357.6"
"31137241000","689000","3597","29360.2"
"31138320000","689000","3598","29363.2"
"31139404000","689000","3597","29365.7"
"31140738000","689000","3598","29369.1"
"31141817000","689000","3597","29371.6"
"31142897000","689000","3597","29374.2"
"31143976000","689000","3597","29377.2"
"31145055000","689000","3597","29379.7"
"31146389000","689000","3597","29382.7"
"31147468000","689000","3598","29385.6"
"31148547000","689000","3598","29388.2"
"31149632000","689000","3598","29391.2"
"31150710000","689000","3598","29393.7"
"31152044000","689000","3598","29397.1"
"31153123000","689000","3598","29399.6"
"31154201000","689000","3598","29402.2"
"31155281000","689000","3598","29405.2"
"31156363000","689000","3598","29407.7"
"31157698000","689000","3598","29411.1"
"31158777000","686400","3598","29413.6"
"31159862000","686400","3598","29416.2"
"31160939000","686400","3598","29419.2"
"31162018000","686400","3598","29421.7"
"31163352000","686400","3598","29425.1"
"31164431000","686400","3598","29427.6"
"31165510000","686400","3598","29430.6"
"31166589000","686400","3598","29433.2"
"31167668000","686400","3598","29435.7"
"31169002000","686400","3598","29439.1"
"31170087000","686400","3597","29441.6"
"31171165000","686400","3598","29444.6"
"31172244000","686400","3597","29447.2"
"31173321000","686400","3598","29449.7"
"31174655000","686400","3597","29453.1"
"31175734000","686400","3597","29455.6"
"31176813000","686400","3597","29458.6"
"31177891000","686400","3597","29461.2"
"31178970000","686400","3597","29463.7"
"31180310000","686400","3596","29467.1"
"31181389000","686400","3597","29470.1"
"31182468000","691600","3597","29472.6"
"31183547000","691600","3597","29475.2"
"31184626000","691600","3597","29478.1"
"31185960000","691600","3596","29481.1"
"31187039000","691600","3597","29484.1"
"31188118000","691600","3596","29486.6"
"31189202000","691600","3596","29489.2"
"31190281000","691600","3597","29492.1"
"31191615000","691600","3595","29495.1"
"31192694000","691600","3596","29498.1"
"31193771000","691600","3595","29500.6"
"31194850000","691600","3596","29503.2"
"31195927000","691600","3596","29506.1"
"31197261000","691600","3596","29509.5"
"31198345000","691600","3595","29512.1"
"31199430000","691600","3595","29514.6"
"31200508000","691600","3595","29517.6"
"31201587000","691600","3595","29520.1"
"31202922000","691600","3595","29523.5"
"31204001000","691600","3595","29526.1"
"31205079000","691600","3595","29529.1"
"31206159000","691500","3595","29531.6"
"31207238000","691500","3595","29534.1"
"31208572000","691500","3595","29537.5"
"31209657000","691500","3595","29540.1"
"31210737000","691500","3595","29542.6"
"31211815000","691500","3595","29545.6"
"31212894000","691500","3595","29548.2"
"31214228000","691500","3595","29551.5"
"31215306000","691500","3595","29554.1"
"31216386000","691500","3595","29556.6"
"31217465000","691500","3595","29559.6"
"31218542000","691500","3595","29562.2"
"31219881000","691500","3596","29565.5"
"31220959000","691500","3596","29568.1"
"31222038000","691500","3596","29570.6"
"31223117000","691500","3596","29573.6"
"31224196000","691500","3596","29576.2"
"31225531000","691500","3596","29579.1"
"31226609000","691500","3597","29582.1"
"31227689000","691500","3597","29584.6"
"31228769000","691500","3597","29587.2"
"31229853000","686400","3597","29590.2"
"31231188000","686400","3598","29593.1"
"31232267000","686400","3598","29596.1"
"31233346000","686400","3597","29598.6"
"31234425000","686400","3598","29601.2"
"31235503000","686400","3597","29604.2"
"31236839000","686400","3597","29607.1"
"31237917000","686400","3596","29610.1"
"31238996000","686400","3597","29612.6"
"31240085000","686400","3596","29615.2"
"31241164000","686400","3597","29618.2"
"31242499000","686400","3597","29621.1"
"31243578000","686400","3597","29624.1"
"31244657000","686400","3597","29626.6"
"31245736000","686400","3597","29629.2"
"31246814000","686400","3597","29632.2"
"31248147000","686400","3597","29635.1"
"31249232000","686400","3597","29638.1"
"31250310000","686400","3597","29640.6"
"31251390000","686400","3596","29643.2"
"31252469000","686400","3596","29646.2"
"31253805000","683800","3596","29649.1"
"31254884000","683800","3597","29652.1"
"31255962000","683800","3597","29654.6"
"31257042000","683800","3597","29657.2"
"31258120000","683800","3597","29660.2"
"31259460000","683800","3598","29663.1"
"31260539000","683800","3598","29666.1"
"31261617000","683800","3597","29668.6"
"31262695000","683800","3598","29671.2"
"31263773000","683800","3598","29674.2"
"31265107000","683800","3598","29677.6"
"31266185000","683800","3598","29680.1"
"31267265000","683800","3598","29682.6"
"31268344000","683800","3598","29685.6"
"31269428000","683800","3598","29688.2"
"31270763000","683800","3598","29691.6"
"31271840000","683800","3599","29694.1"
"31272918000","683800","3599","29696.6"
"31273997000","683800","3598","29699.6"
"31275074000","683800","3598","29702.2"
"31276409000","683800","3598","29705.6"
"31277488000","691800","3598","29708.1"
"31278567000","691800","3598","29710.6"
"31279651000","691800","3598","29713.6"
"31280731000","691800","3598","29716.2"
"31282069000","691800","3597","29719.6"
"31283148000","691800","3598","29722.1"
"31284226000","691800","3597","29724.6"
"31285305000","691800","3597","29727.6"
"31286385000","691800","3597","29730.2"
"31287719000","691800","3597","29733.6"
"31288799000","691800","3597","29736.1"
"31289883000","691800","3597","29739.1"
"31290961000","691800","3597","29741.6"
"31292040000","691800","3597","29744.2"
"31293375000","691800","3597","29747.6"
"31294453000","691800","3597","29750.1"
"31295531000","691800","3597","29753.1"
"31296610000","691800","3596","29755.6"
"31297688000","691800","3597","29758.2"
"31299022000","691800","3597","29761.6"
"31300106000","691800","3597","29764.5"
"31301184000","691400","3597","29767.1"
"31302262000","691400","3597","29769.6"
"31303341000","691400","3597","29772.6"
"31304675000","691400","3597","29775.6"
"31305753000","691400","3597","29778.5"
"31306833000","691400","3597","29781.1"
"31307912000","691400","3597","29783.6"
"31308991000","691400","3597","29786.6"
"31310331000","691400","3598","29789.6"
"31311410000","691400","3598","29792.5"
"31312488000","691400","3597","29795.1"
"31313567000","691400","3597","29798.1"
"31314646000","691400","3597","29800.6"
"31315980000","691400","3597","29804.0"
"31317060000","691400","3597","29806.5"
"31318139000","691400","3598","29809.1"
"31319224000","691400","3597","29812.1"
"31320303000","691400","3597","29814.6"
"31321636000","691400","3596","29818.0"
"31322715000","691400","3596","29820.5"
"31323798000","691400","3596","29823.5"
"31324878000","691400","3596","29826.1"
"31325957000","691400","3597","29828.6"
"31327291000","691400","3596","29832.0"
"31328370000","691400","3597","29835.0"
"31329453000","691400","3596","29837.5"
"31330533000","691400","3596","29840.1"
"31331611000","691400","3597","29843.0"
"31332944000","691400","3596","29846.0"
"31334023000","691400","3596","29848.5"
"31335103000","691400","3596","29851.5"
"31336180000","691400","3596","29854.1"
"31337260000","691400","3596","29856.6"
"31338594000","691400","3596","29860.0"
"31339679000","691400","3596","29862.5"
"31340757000","691400","3595","29865.5"
"31341835000","691400","3595","29868.1"
"31342914000","691400","3595","29870.6"
"31344249000","691400","3595","29874.0"
"31345328000","691400","3595","29876.5"
"31346407000","691400","3595","29879.5"
"31347486000","691400","3595","29882.1"
"31348565000","686600","3595","29884.6"
"31349905000","686600","3595","29888.0"
"31350984000","686600","3595","29890.5"
"31352063000","686600","3595","29893.5"
"31353142000","686600","3595","29896.1"
"31354221000","686600","3595","29898.6"
"31355554000","686600","3595","29902.0"
"31356633000","686600","3594","29904.5"
"31357711000","686600","3594","29907.5"
"31358790000","686600","3594","29910.1"
"31359875000","686600","3594","29912.6"
"31361209000","686600","3594","29916.0"
"31362289000","686600","3594","29918.5"
"31363367000","686600","3594","29921.5"
"31364446000","686600","3594","29924.1"
"31365530000","686600","3594","29926.6"
"31366865000","686600","3593","29930.0"
"31367944000","686600","3593","29932.5"
"31369023000","686600","3594","29935.5"
"31370107000","686600","3593","29938.1"
"31371186000","686600","3594","29940.6"
"31372521000","688800","3593","29944.0"
"31373600000","688800","3593","29946.5"
"31374679000","688800","3593","29949.1"
"31375757000","688800","3593","29952.1"
"31376836000","688800","3593","29954.6"
"31378171000","688800","3593","29958.0"
"31379255000","688800","3593","29960.5"
"31380335000","688800","3594","29963.1"
"31381414000","688800","3594","29966.1"
"31382493000","688800","3593","29968.6"
"31383828000","688800","3594","29972.0"
"31384906000","688800","3593","29974.5"
"31385985000","688800","3594","29977.1"
"31387064000","688800","3594","29980.1"
"31388143000","688800","3594","29982.6"
"31389482000","688800","3594","29986.0"
"31390561000","688800","3593","29988.5"
"31391640000","688800","3594","29991.5"
"31392718000","688800","3594","29994.1"
"31393797000","688800","3594","29996.6"
"31395132000","688800","3595","30000.0"
"31396211000","686500","3595","30002.5"
"31397289000","686500","3595","30005.1"
"31398369000","686500","3595","30008.1"
"31399453000","686500","3595","30010.6"
"31400788000","686500","3595","30014.0"
"31401867000","686500","3595","30016.5"
"31402946000","686500","3595","30019.1"
"31404025000","686500","3595","30022.1"
"31405103000","686500","3595","30024.6"
"31406438000","686500","3595","30028.0"
"31407521000","686500","3595","30030.5"
"31408600000","686500","3596","30033.5"
"31409684000","686500","3596","30036.1"
"31410763000","686500","3596","30038.6"
"31412098000","686500","3596","30042.0"
"31413176000","686500","3596","30044.5"
"31414255000","686500","3596","30047.5"
"31415334000","686500","3596","30050.1"
"31416414000","686500","3597","30052.6"
"31417749000","686500","3596","30056.0"
"31418828000","686500","3597","30058.5"
"31419912000","691300","3597","30061.5"
"31420991000","691300","3597","30064.1"
"31422071000","691300","3597","30067.0"
"31423405000","691300","3597","30070.0"
"31424483000","691300","3597","30073.0"
"31425561000","691300","3597","30075.5"
"31426641000","691300","3597","30078.1"
"31427720000","691300","3597","30081.0"
"31429053000","691300","3597","30084.0"
"31430136000","691300","3597","30087.0"
"31431216000","691300","3597","30089.5"
"31432294000","691300","3597","30092.1"
"31433373000","691300","3597","30095.0"
"31434707000","691300","3597","30098.0"
"31435786000","691300","3597","30101.0"
"31436865000","691300","3596","30103.5"
"31437944000","691300","3596","30106.1"
"31439024000","691300","3597","30109.0"
"31440365000","691300","3597","30112.0"
"31441443000","691300","3597","30115.0"
"31442523000","691300","3596","30117.5"
"31443601000","691600","3597","30120.5"
"31444680000","691600","3596","30123.0"
"31446014000","691600","3597","30126.4"
"31447094000","691600","3597","30129.0"
"31448173000","691600","3596","30131.5"
"31449261000","691600","3596","30134.5"
"31450340000","691600","3596","30137.0"
"31451673000","691600","3596","30140.4"
"31452753000","691600","3596","30143.0"
"31453832000","691600","3596","30146.0"
"31454911000","691600","3596","30148.5"
"31455990000","691600","3596","30151.0"
"31457325000","691600","3596","30154.4"
"31458404000","691600","3596","30157.0"
"31459488000","691600","3596","30160.0"
"31460566000","691600","3596","30162.5"
"31461645000","691600","3596","30165.0"
"31462980000","691600","3597","30168.4"
"31464059000","691600","3597","30171.0"
"31465138000","691600","3596","30173.5"
"31466217000","691600","3596","30176.5"
"31467297000","686300","3597","30179.0"
"31468630000","686300","3596","30182.4"
"31469714000","686300","3597","30185.0"
"31470793000","686300","3596","30187.5"
"31471872000","686300","3596","30190.5"
"31472951000","686300","3596","30193.1"
"31474286000","686300","3597","30196.0"
"31475365000","686300","3596","30199.0"
"31476443000","686300","3596","30201.5"
"31477521000","686300","3596","30204.1"
"31478601000","686300","3596","30207.1"
"31479941000","686300","3596","30210.0"
"31481020000","686300","3596","30213.0"
"31482099000","686300","3596","30215.5"
"31483179000","686300","3596","30218.1"
"31484257000","686300","3596","30221.1"
"31485592000","686300","3596","30224.0"
"31486671000","686300","3596","30227.0"
"31487750000","686300","3596","30229.5"
"31488829000","686300","3596","30232.1"
"31489913000","686300","3596","30235.1"
"31491252000","683700","3596","30238.0"
"31492331000","683700","3597","30241.0"
"31493410000","683700","3596","30243.5"
"31494489000","683700","3597","30246.1"
"31495568000","683700","3596","30249.1"
"31496901000","683700","3595","30252.0"
"31497979000","683700","3596","30255.0"
"31499059000","683700","3596","30257.5"
"31500144000","683700","3596","30260.1"
"31501222000","683700","3596","30263.1"
"31502557000","683700","3595","30266.0"
"31503635000","683700","3596","30269.0"
"31504715000","683700","3596","30271.5"
"31505794000","683700","3596","30274.1"
"31506873000","683700","3596","30277.1"
"31508208000","683700","3596","30280.0"
"31509292000","683700","3596","30283.0"
"31510372000","683700","3596","30285.5"
"31511451000","683700","3596","30288.1"
"31512529000","683700","3596","30291.1"
"31513864000","683700","3596","30294.0"
"31514942000","691600","3596","30297.0"
"31516021000","691600","3596","30299.5"
"31517100000","691600","3595","30302.1"
"31518178000","691600","3596","30305.1"
"31519519000","691600","3595","30308.0"
"31520598000","691600","3596","30311.0"
"31521677000","691600","3595","30313.5"
"31522756000","691600","3596","30316.1"
"31523834000","691600","3596","30319.1"
"31525168000","691600","3595","30322.0"
"31526246000","691600","3596","30325.0"
"31527325000","691600","3596","30327.5"
"31528404000","691600","3595","30330.1"
"31529488000","691600","3596","30333.1"
"31530822000","691600","3595","30336.0"
"31531901000","691600","3595","30339.0"
"31532985000","691600","3595","30341.5"
"31534065000","691600","3596","30344.1"
"31535143000","691600","3595","30347.1"
"31536478000","691600","3597","30350.5"
"31537557000","691600","3596","30353.0"
"31538635000","686400","3596","30355.5"
"31539720000","686400","3596","30358.5"
"31540797000","686400","3596","30361.1"
"31542132000","686400","3597","30364.5"
"31543210000","686400","3597","30367.0"
"31544289000","686400","3597","30369.5"
"31545368000","686400","3597","30372.5"
"31546446000","686400","3597","30375.1"
"31547781000","686400","3597","30378.5"
"31548859000","686400","3596","30381.0"
"31549944000","686400","3597","30383.5"
"31551023000","686400","3597","30386.5"
"31552102000","686400","3596","30389.1"
"31553436000","686400","3597","30392.5"
"31554515000","686400","3597","30395.0"
"31555595000","686400","3597","30397.5"
"31556673000","686400","3597","30400.5"
"31557752000","686400","3597","30403.1"
"31559085000","686400","3597","30406.5"
"31560170000","686400","3597","30409.0"
"31561249000","686400","3597","30412.0"
"31562328000","691500","3598","30414.5"
"31563407000","691500","3597","30417.1"
"31564742000","691500","3597","30420.5"
"31565821000","691500","3597","30423.0"
"31566900000","691500","3598","30426.0"
"31567979000","691500","3597","30428.5"
"31569057000","691500","3598","30431.1"
"31570397000","691500","3597","30434.5"
"31571476000","691500","3598","30437.4"
"31572555000","691500","3598","30440.0"
"31573634000","691500","3598","30442.5"
"31574712000","691500","3598","30445.5"
"31576052000","691500","3598","30448.5"
"31577131000","691500","3597","30451.4"
"31578210000","691500","3598","30454.0"
"31579294000","691500","3597","30457.0"
"31580373000","691500","3597","30459.5"
"31581707000","691500","3598","30462.9"
"31582786000","691500","3598","30465.4"
"31583865000","691500","3598","30468.0"
"31584944000","691500","3598","30470.5"
"31586023000","691400","3598","30473.5"
"31587357000","691400","3598","30476.5"
"31588436000","691400","3598","30479.4"
"31589519000","691400","3599","30482.0"
"31590599000","691400","3598","30484.5"
"31591678000","691400","3598","30487.5"
"31593011000","691400","3597","30490.5"
"31594089000","691400","3597","30493.4"
"31595168000","691400","3597","30496.0"
"31596247000","691400","3597","30498.5"
"31597326000","691400","3597","30501.5"
"31598660000","691400","3596","30504.5"
"31599745000","691400","3597","30507.0"
"31600822000","691400","3597","30510.0"
"31601901000","691400","3596","30512.5"
"31602980000","691400","3597","30515.1"
"31604315000","691400","3596","30518.5"
"31605394000","691400","3596","30521.0"
"31606473000","691400","3597","30524.0"
"31607553000","691400","3596","30526.5"
"31608631000","691400","3597","30529.1"
"31609970000","684000","3596","30532.5"
"31611049000","684000","3596","30535.0"
"31612128000","684000","3596","30538.0"
"31613205000","684000","3596","30540.5"
"31614284000","684000","3596","30543.1"
"31615618000","684000","3596","30546.5"
"31616697000","684000","3596","30549.0"
"31617782000","684000","3596","30552.0"
"31618860000","684000","3596","30554.5"
"31619945000","684000","3597","30557.1"
"31621280000","684000","3597","30560.5"
"31622358000","684000","3597","30563.0"
"31623437000","684000","3596","30566.0"
"31624516000","684000","3596","30568.5"
"31625595000","684000","3596","30571.1"
"31626929000","684000","3596","30574.5"
"31628008000","684000","3596","30577.0"
"31629087000","684000","3596","30579.5"
"31630171000","684000","3596","30582.5"
"31631251000","684000","3596","30585.1"
"31632586000","684000","3596","30588.5"
"31633665000","686300","3596","30591.0"
"31634744000","686300","3596","30594.0"
"31635823000","686300","3596","30596.5"
"31636902000","686300","3596","30599.1"
"31638236000","686300","3595","30602.5"
"31639320000","686300","3595","30605.0"
"31640399000","686300","3595","30608.0"
"31641478000","686300","3595","30610.5"
"31642557000","686300","3595","30613.1"
"31643892000","686300","3595","30616.5"
"31644971000","686300","3594","30619.0"
"31646050000","686300","3595","30622.0"
"31647129000","686300","3594","30624.5"
"31648207000","686300","3595","30627.1"
"31649547000","686300","3595","30630.5"
"31650626000","686300","3595","30633.0"
"31651705000","686300","3595","30636.0"
"31652784000","686300","3595","30638.5"
"31653862000","686300","3595","30641.1"
"31655196000","686300","3595","30644.5"
"31656276000","686300","3595","30647.0"
"31657354000","691600","3595","30650.0"
"31658433000","691600","3595","30652.5"
"31659523000","691600","3595","30655.1"
"31660857000","691600","3595","30658.5"
"31661937000","691600","3595","30661.0"
"31663014000","691600","3594","30664.0"
"31664093000","691600","3594","30666.5"
"31665172000","691600","3594","30669.1"
"31666507000","691600","3594","30672.5"
"31667585000","691600","3594","30675.0"
"31668664000","691600","3594","30678.0"
"31669748000","691600","3594","30680.5"
"31670825000","691600","3594","30683.1"
"31672160000","691600","3593","30686.5"
"31673239000","691600","3595","30689.0"
"31674317000","691600","3594","30692.0"
"31675396000","691600","3594","30694.5"
"31676475000","691600","3594","30697.5"
"31677810000","691600","3594","30700.5"
"31678888000","691600","3594","30703.4"
"31679972000","691600","3594","30706.0"
"31681051000","686300","3594","30708.5"
"31682130000","686300","3594","30711.5"
"31683464000","686300","3594","30714.5"
"31684543000","686300","3594","30717.4"
"31685622000","686300","3593","30720.0"
"31686701000","686300","3594","30722.5"
"31687778000","686300","3594","30725.5"
"31689113000","686300","3595","30728.9"
"31690198000","686300","3595","30731.4"
"31691277000","686300","3595","30734.0"
"31692356000","686300","3595","30737.0"
"31693433000","686300","3594","30739.5"
"31694769000","686300","3595","30742.9"
"31695848000","686300","3594","30745.4"
"31696926000","686300","3595","30748.0"
"31698005000","686300","3595","30751.0"
"31699085000","686300","3595","30753.5"
"31700425000","686300","3595","30756.9"
"31701508000","686300","3595","30759.5"
"31702587000","686300","3595","30762.4"
"31703667000","686300","3595","30765.0"
"31704746000","691400","3595","30767.5"
"31706081000","691400","3595","30770.9"
"31707159000","691400","3595","30773.9"
"31708237000","691400","3595","30776.4"
"31709322000","691400","3596","30779.0"
"31710401000","691400","3596","30781.9"
"31711735000","691400","3596","30784.9"
"31712814000","691400","3595","30787.5"
"31713894000","691400","3596","30790.4"
"31714972000","691400","3596","30793.0"
"31716051000","691400","3596","30795.5"
"31717385000","691400","3596","30798.9"
"31718465000","691400","3596","30801.5"
"31719549000","691400","3596","30804.4"
"31720628000","691400","3596","30807.0"
"31721707000","691400","3597","30809.5"
"31723042000","691400","3596","30812.9"
"31724122000","691400","3597","30815.5"
"31725201000","691400","3597","30818.0"
"31726280000","691400","3597","30821.0"
"31727358000","691400","3596","30823.5"
"31728692000","689000","3596","30826.9"
"31729777000","689000","3596","30829.5"
"31730855000","689000","3596","30832.0"
"31731934000","689000","3596","30835.0"
"31733014000","689000","3596","30837.5"
"31734348000","689000","3596","30840.9"
"31735426000","689000","3596","30843.5"
"31736505000","689000","3596","30846.4"
"31737585000","689000","3596","30849.0"
"31738664000","689000","3596","30851.5"
"31740004000","689000","3597","30854.9"
"31741083000","689000","3596","30857.5"
"31742162000","689000","3597","30860.0"
"31743245000","689000","3596","30863.0"
"31744324000","689000","3596","30865.5"
"31745659000","689000","3595","30868.9"
"31746739000","689000","3595","30871.5"
"31747818000","689000","3595","30874.4"
"31748897000","689000","3595","30877.0"
"31749982000","689000","3596","30879.5"
"31751316000","689000","3595","30882.9"
"31752395000","686100","3595","30885.5"
"31753472000","686100","3595","30888.4"
"31754550000","686100","3594","30891.0"
"31755629000","686100","3594","30893.5"
"31756964000","686100","3595","30896.9"
"31758042000","686100","3594","30899.5"
"31759121000","686100","3595","30902.4"
"31760205000","686100","3594","30905.0"
"31761283000","686100","3594","30907.5"
"31762617000","686100","3595","30910.9"
"31763697000","686100","3594","30913.5"
